"#";"Group";"Subgroup";"Site";"Time";"Service flags";"Flow rate ES flags";"Heat ES flags";"Work time, s";"Time without flow rate measuring, s";"Time without heat measuring, s";"V+, m³";"V-, m³";"M+, t";"W, Gcal/h";"Work time for the interval, s";"Time without flow rate measuring for the interval, s";"Time without heat measuring for the interval, s";"V+ accumulated, m³";"V- accumulated, m³";"M+ accumulated, t";"W accumulated, Gcal/h";"Min volume flow rate, m³/h";"Max volume flow rate, m³/h";"Min weight flow rate, m³/h";"Max weight flow rate, m³/h";"Min temperature 1, °C";"Max temperature 1, °C";"Average temperature 1, °C";"Min temperature 2, °C";"Max temperature 2, °C";"Average temperature 2, °C";"Min pressure, MPa";"Max pressure, MPa";"Average pressure, MPa"
"358";"";"";"Phaterak";"21/01/2021 15:49:48";"0";"2";"0";"261";"261";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"359";"";"";"Phaterak";"21/01/2021 15:49:50";"0";"2";"0";"263";"263";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"360";"";"";"Phaterak";"21/01/2021 15:49:52";"0";"2";"0";"265";"265";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"361";"";"";"Phaterak";"21/01/2021 15:49:54";"0";"2";"0";"267";"267";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"362";"";"";"Phaterak";"21/01/2021 15:49:56";"0";"2";"0";"269";"269";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"363";"";"";"Phaterak";"21/01/2021 15:49:58";"0";"2";"0";"271";"271";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"364";"";"";"Phaterak";"21/01/2021 15:50:02";"0";"1";"0";"272";"271";"0";"0,000";"0,000";"0,000";"0,000";"1";"0";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"365";"";"";"Phaterak";"21/01/2021 15:50:04";"0";"1";"0";"274";"271";"0";"0,000";"0,000";"0,000";"0,000";"2";"0";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"366";"";"";"Phaterak";"21/01/2021 15:50:06";"0";"1";"0";"276";"271";"0";"0,000";"0,000";"0,000";"0,000";"2";"0";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"367";"";"";"Phaterak";"21/01/2021 15:50:08";"0";"2";"0";"278";"278";"0";"0,000";"0,000";"0,000";"0,000";"2";"7";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"368";"";"";"Phaterak";"21/01/2021 15:50:10";"0";"2";"0";"280";"280";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"369";"";"";"Phaterak";"21/01/2021 15:50:12";"0";"2";"0";"282";"282";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"370";"";"";"Phaterak";"21/01/2021 15:50:14";"0";"2";"0";"284";"284";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"371";"";"";"Phaterak";"21/01/2021 15:50:16";"0";"2";"0";"286";"286";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"372";"";"";"Phaterak";"21/01/2021 15:50:18";"0";"2";"0";"288";"288";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"373";"";"";"Phaterak";"21/01/2021 15:50:20";"0";"2";"0";"290";"290";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"374";"";"";"Phaterak";"21/01/2021 15:50:22";"0";"2";"0";"292";"292";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"375";"";"";"Phaterak";"21/01/2021 15:50:24";"0";"2";"0";"294";"294";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"376";"";"";"Phaterak";"21/01/2021 15:50:26";"0";"2";"0";"296";"296";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"377";"";"";"Phaterak";"21/01/2021 15:50:28";"0";"2";"0";"298";"298";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"378";"";"";"Phaterak";"21/01/2021 15:50:30";"0";"2";"0";"300";"300";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"379";"";"";"Phaterak";"21/01/2021 15:50:32";"0";"2";"0";"302";"302";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"380";"";"";"Phaterak";"21/01/2021 15:50:34";"0";"2";"0";"304";"304";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"381";"";"";"Phaterak";"21/01/2021 15:50:36";"0";"2";"0";"306";"306";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"382";"";"";"Phaterak";"21/01/2021 15:50:38";"0";"2";"0";"308";"308";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"383";"";"";"Phaterak";"21/01/2021 15:50:40";"0";"2";"0";"310";"310";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"384";"";"";"Phaterak";"21/01/2021 15:50:42";"0";"2";"0";"312";"312";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"385";"";"";"Phaterak";"21/01/2021 15:50:44";"0";"2";"0";"314";"314";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"386";"";"";"Phaterak";"21/01/2021 15:50:46";"0";"2";"0";"316";"316";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"387";"";"";"Phaterak";"21/01/2021 15:50:48";"0";"2";"0";"318";"318";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"388";"";"";"Phaterak";"21/01/2021 15:50:50";"0";"2";"0";"320";"320";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"389";"";"";"Phaterak";"21/01/2021 15:50:52";"0";"2";"0";"322";"322";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"390";"";"";"Phaterak";"21/01/2021 15:50:54";"0";"2";"0";"324";"324";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"391";"";"";"Phaterak";"21/01/2021 15:50:56";"0";"2";"0";"326";"326";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"392";"";"";"Phaterak";"21/01/2021 15:50:58";"0";"2";"0";"328";"328";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"393";"";"";"Phaterak";"21/01/2021 15:51:00";"0";"2";"0";"330";"330";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"394";"";"";"Phaterak";"21/01/2021 15:51:02";"0";"2";"0";"332";"332";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"395";"";"";"Phaterak";"21/01/2021 15:51:04";"0";"2";"0";"334";"334";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"396";"";"";"Phaterak";"21/01/2021 15:51:06";"0";"2";"0";"336";"336";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"397";"";"";"Phaterak";"21/01/2021 15:51:08";"0";"2";"0";"338";"338";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"398";"";"";"Phaterak";"21/01/2021 15:51:10";"0";"2";"0";"340";"340";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"399";"";"";"Phaterak";"21/01/2021 15:51:12";"0";"2";"0";"342";"342";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"400";"";"";"Phaterak";"21/01/2021 15:51:14";"0";"2";"0";"344";"344";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"401";"";"";"Phaterak";"21/01/2021 15:51:16";"0";"2";"0";"346";"346";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"402";"";"";"Phaterak";"21/01/2021 15:51:18";"0";"2";"0";"348";"348";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"403";"";"";"Phaterak";"21/01/2021 15:51:20";"0";"2";"0";"350";"350";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"404";"";"";"Phaterak";"21/01/2021 15:51:22";"0";"2";"0";"352";"352";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"405";"";"";"Phaterak";"21/01/2021 15:51:24";"0";"2";"0";"354";"354";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"406";"";"";"Phaterak";"21/01/2021 15:51:26";"0";"2";"0";"356";"356";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"407";"";"";"Phaterak";"21/01/2021 15:51:28";"0";"2";"0";"358";"358";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"408";"";"";"Phaterak";"21/01/2021 15:51:30";"0";"2";"0";"360";"360";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"409";"";"";"Phaterak";"21/01/2021 15:51:32";"0";"2";"0";"362";"362";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"410";"";"";"Phaterak";"21/01/2021 15:51:34";"0";"2";"0";"364";"364";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"411";"";"";"Phaterak";"21/01/2021 15:51:36";"0";"2";"0";"366";"366";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"412";"";"";"Phaterak";"21/01/2021 15:51:38";"0";"2";"0";"368";"368";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"413";"";"";"Phaterak";"21/01/2021 15:51:40";"0";"2";"0";"370";"370";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"414";"";"";"Phaterak";"21/01/2021 15:51:42";"0";"2";"0";"372";"372";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"415";"";"";"Phaterak";"21/01/2021 15:51:44";"0";"2";"0";"374";"374";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
"416";"";"";"Phaterak";"21/01/2021 15:51:46";"0";"2";"0";"376";"376";"0";"0,000";"0,000";"0,000";"0,000";"2";"2";"0";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,000";"0,201";"0,201";"0,201"
