,When,T_a,RH,v_a,SW_global,LW_in,p_a,SW_diffuse,SW_direct
8903,2021-03-16 17:45:00,6.915,20.54,5.24,67.74,250.9,621.503,0,67.74
8904,2021-03-16 18:00:00,6.705,20.99,4.141,43.5,249.6,621.529,0,43.5
8905,2021-03-16 18:15:00,6.642,21.44,2.724,18.26,253.6,621.5790000000001,0,18.26
8906,2021-03-16 18:30:00,6.482,21.64,2.915,2.088,246.4,621.63,0,2.088
8907,2021-03-16 18:45:00,6.364,22.22,3.503,-3.597,235.5,621.681,0,-3.597
8908,2021-03-16 19:00:00,6.172,22.34,3.634,-4.56,233.0,621.732,0,-4.56
8909,2021-03-16 19:15:00,6.063,22.46,2.903,-4.651,232.6,621.753,0,-4.651
8910,2021-03-16 19:30:00,5.963,22.79,2.102,-4.519,229.8,621.773,0,-4.519
8911,2021-03-16 19:45:00,5.752,23.35,3.361,-4.675,226.8,621.794,0,-4.675
8912,2021-03-16 20:00:00,5.62,23.29,3.05,-4.596,228.8,621.814,0,-4.596
8913,2021-03-16 20:15:00,5.464,23.79,3.222,-4.424,233.6,621.856,0,-4.424
8914,2021-03-16 20:30:00,5.308,24.05,3.465,-4.222,235.9,621.898,0,-4.222
8915,2021-03-16 20:45:00,5.258,23.99,2.915,-4.182,236.8,621.94,0,-4.182
8916,2021-03-16 21:00:00,5.249,24.14,2.393,-4.069,235.9,621.981,0,-4.069
8917,2021-03-16 21:15:00,5.243,24.14,2.387,-3.867,246.2,621.9630000000001,0,-3.867
8918,2021-03-16 21:30:00,5.251,24.18,3.045,-3.27,258.3,621.944,0,-3.27
8919,2021-03-16 21:45:00,5.161,24.3,2.54,-3.397,259.4,621.9259999999999,0,-3.397
8920,2021-03-16 22:00:00,5.193,24.38,2.724,-3.236,258.7,621.9069999999999,0,-3.236
8921,2021-03-16 22:15:00,5.168,24.79,2.698,-3.587,247.7,621.905,0,-3.587
8922,2021-03-16 22:30:00,5.013,25.01,3.084,-3.487,253.2,621.9019999999999,0,-3.487
8923,2021-03-16 22:45:00,4.93,25.9,3.117,-3.025,266.0,621.9,0,-3.025
8924,2021-03-16 23:00:00,4.843,26.32,3.251,-2.514,275.2,621.8969999999999,0,-2.514
8925,2021-03-16 23:15:00,4.849,26.36,2.868,-2.69,272.0,621.861,0,-2.69
8926,2021-03-16 23:30:00,4.724,27.12,2.657,-2.715,270.8,621.826,0,-2.715
8927,2021-03-16 23:45:00,4.635,27.31,2.722,-2.422,279.2,621.79,0,-2.422
8928,2021-03-17 00:00:00,4.628,27.51,2.861,-1.9,285.7,621.754,0,-1.9
8929,2021-03-17 00:15:00,4.613,28.53,2.953,-1.939,287.9,621.695,0,-1.939
8930,2021-03-17 00:30:00,4.437,29.38,3.741,-2.13,283.5,621.635,0,-2.13
8931,2021-03-17 00:45:00,4.299,30.39,3.08,-2.26,280.8,621.575,0,-2.26
8932,2021-03-17 01:00:00,4.153,31.21,2.239,-2.032,284.0,621.516,0,-2.032
8933,2021-03-17 01:15:00,3.97,33.44,3.851,-1.956,284.8,621.451,0,-1.956
8934,2021-03-17 01:30:00,3.621,35.35,4.289,-1.985,282.7,621.386,0,-1.985
8935,2021-03-17 01:45:00,3.393,37.09,3.946,-1.854,283.5,621.321,0,-1.854
8936,2021-03-17 02:00:00,3.179,38.43,2.647,-1.908,280.6,621.256,0,-1.908
8937,2021-03-17 02:15:00,2.945,40.86,2.518,-2.146,276.9,621.22,0,-2.146
8938,2021-03-17 02:30:00,2.73,41.16,2.392,-2.232,269.0,621.184,0,-2.232
8939,2021-03-17 02:45:00,2.559,42.6,2.485,-1.977,277.5,621.149,0,-1.977
8940,2021-03-17 03:00:00,2.43,43.41,2.859,-1.799,282.5,621.113,0,-1.799
8941,2021-03-17 03:15:00,2.388,41.99,1.33,-1.946,277.9,621.119,0,-1.946
8942,2021-03-17 03:30:00,2.507,42.32,2.189,-1.931,273.7,621.126,0,-1.931
8943,2021-03-17 03:45:00,2.443,41.94,2.558,-2.408,263.4,621.133,0,-2.408
8944,2021-03-17 04:00:00,2.677,41.33,2.955,-3.136,243.8,621.139,0,-3.136
8945,2021-03-17 04:15:00,2.539,38.62,3.357,-3.329,232.8,621.21,0,-3.329
8946,2021-03-17 04:30:00,2.442,39.52,1.837,-3.667,223.4,621.281,0,-3.667
8947,2021-03-17 04:45:00,1.865,41.98,3.366,-3.902,222.7,621.352,0,-3.902
8948,2021-03-17 05:00:00,1.804,46.09,2.128,-3.997,221.8,621.423,0,-3.997
8949,2021-03-17 05:15:00,1.486,45.16,2.405,-3.646,225.3,621.526,0,-3.646
8950,2021-03-17 05:30:00,1.434,45.62,2.122,-3.903,218.5,621.629,0,-3.903
8951,2021-03-17 05:45:00,1.252,46.84,2.464,-4.052,216.1,621.732,0,-4.052
8952,2021-03-17 06:00:00,0.993,46.72,3.232,-4.043,216.9,621.835,0,-4.043
8953,2021-03-17 06:15:00,1.061,46.5,2.85,-3.558,218.8,621.936,0,-3.558
8954,2021-03-17 06:30:00,1.153,46.22,2.229,-1.632,218.0,622.0369999999999,0,-1.632
8955,2021-03-17 06:45:00,0.931,46.37,3.302,3.754,215.6,622.139,0,3.754
8956,2021-03-17 07:00:00,0.931,46.16,3.223,16.12,214.1,622.24,0,16.12
8957,2021-03-17 07:15:00,1.027,46.07,1.964,34.87,214.9,622.3530000000001,0,34.87
8958,2021-03-17 07:30:00,0.662,47.39,1.165,85.3,215.6,622.465,0,85.3
8959,2021-03-17 07:45:00,1.021,45.92,2.002,168.6,218.5,622.577,0,168.6
8960,2021-03-17 08:00:00,1.582,44.69,2.296,246.6,236.3,622.69,0,246.6
8961,2021-03-17 08:15:00,2.046,44.06,1.524,170.0,228.4,622.78,0,170.0
8962,2021-03-17 08:30:00,2.384,40.89,1.221,305.6,217.2,622.871,0,305.6
8963,2021-03-17 08:45:00,3.485,39.12,0.469,368.9,209.8,622.962,0,368.9
8964,2021-03-17 09:00:00,3.708,38.95,1.122,478.6,209.2,623.052,0,478.6
8965,2021-03-17 09:15:00,4.329,36.8,1.064,541.1,209.6,623.0930000000001,0,541.1
8966,2021-03-17 09:30:00,4.789,36.02,1.412,602.1,212.4,623.133,0,602.1
8967,2021-03-17 09:45:00,4.789,35.16,1.793,680.0,218.9,623.173,0,680.0
8968,2021-03-17 10:00:00,5.256,30.2,1.053,713.6,218.2,623.214,0,713.6
8969,2021-03-17 10:15:00,6.188,27.97,1.039,785.3,219.5,623.107,0,785.3
8970,2021-03-17 10:30:00,6.254,24.55,1.475,867.0,228.2,623.0,0,867.0
8971,2021-03-17 10:45:00,6.517,24.61,1.856,835.0,234.5,622.893,0,835.0
8972,2021-03-17 11:00:00,6.64,24.5,1.925,754.4,244.4,622.786,0,754.4
8973,2021-03-17 11:15:00,6.688,25.26,2.084,662.6,254.6,622.628,0,662.6
8974,2021-03-17 11:30:00,6.8,23.17,1.036,619.9,264.5,622.47,0,619.9
8975,2021-03-17 11:45:00,7.017,22.99,2.38,771.1,268.4,622.312,0,771.1
8976,2021-03-17 12:00:00,7.269,22.23,1.954,637.6,268.1,622.154,0,637.6
8977,2021-03-17 12:15:00,7.204,22.53,2.351,371.1,265.0,621.821,0,371.1
8978,2021-03-17 12:30:00,7.618,21.2,1.557,723.3,267.5,621.489,0,723.3
8979,2021-03-17 12:45:00,7.794,21.09,1.953,533.9,270.2,621.156,0,533.9
8980,2021-03-17 13:00:00,8.17,18.09,1.969,510.5,264.5,620.823,0,510.5
8981,2021-03-17 13:15:00,8.26,17.68,3.676,522.2,273.8,620.835,0,522.2
8982,2021-03-17 13:30:00,8.0,17.54,2.775,536.0,281.3,620.847,0,536.0
8983,2021-03-17 13:45:00,8.23,17.07,2.561,455.7,281.5,620.8580000000001,0,455.7
8984,2021-03-17 14:00:00,8.14,16.47,4.014,508.8,271.7,620.87,0,508.8
8985,2021-03-17 14:15:00,8.32,16.01,4.066,430.6,279.2,620.807,0,430.6
8986,2021-03-17 14:30:00,8.24,15.61,6.011,407.4,280.5,620.744,0,407.4
8987,2021-03-17 14:45:00,8.1,16.2,5.925,468.2,278.0,620.682,0,468.2
8988,2021-03-17 15:00:00,8.57,16.24,5.597,663.2,265.9,620.619,0,663.2
8989,2021-03-17 15:15:00,8.81,15.1,4.558,724.1,255.2,620.563,0,724.1
8990,2021-03-17 15:30:00,9.12,14.61,5.35,495.2,257.6,620.507,0,495.2
8991,2021-03-17 15:45:00,8.82,14.82,4.444,504.3,264.3,620.452,0,504.3
8992,2021-03-17 16:00:00,8.84,14.9,4.06,488.8,258.9,620.396,0,488.8
8993,2021-03-17 16:15:00,8.39,16.11,3.095,218.8,255.6,620.351,0,218.8
8994,2021-03-17 16:30:00,7.992,16.32,3.264,154.5,261.1,620.305,0,154.5
8995,2021-03-17 16:45:00,7.808,16.19,1.504,117.6,277.1,620.26,0,117.6
8996,2021-03-17 17:00:00,7.866,16.06,1.904,94.9,283.8,620.214,0,94.9
8997,2021-03-17 17:15:00,7.806,16.46,2.082,87.4,288.4,620.21,0,87.4
8998,2021-03-17 17:30:00,7.669,17.11,1.466,61.32,283.4,620.207,0,61.32
8999,2021-03-17 17:45:00,7.587,16.38,1.277,45.27,285.0,620.203,0,45.27
9000,2021-03-17 18:00:00,7.542,16.24,1.435,24.57,282.9,620.2,0,24.57
9001,2021-03-17 18:15:00,7.441,16.63,2.509,11.77,275.7,620.146,0,11.77
9002,2021-03-17 18:30:00,7.262,17.16,2.465,1.403,275.2,620.0930000000001,0,1.403
9003,2021-03-17 18:45:00,7.094,17.22,2.536,-2.25,274.7,620.04,0,-2.25
9004,2021-03-17 19:00:00,7.019,17.42,2.892,-2.846,271.6,619.986,0,-2.846
9005,2021-03-17 19:15:00,6.948,17.68,2.698,-3.417,261.0,620.129,0,-3.417
9006,2021-03-17 19:30:00,6.867,17.54,2.847,-3.109,264.5,620.2719999999999,0,-3.109
9007,2021-03-17 19:45:00,6.915,17.28,4.243,-2.706,277.4,620.415,0,-2.706
9008,2021-03-17 20:00:00,6.814,17.87,4.822,-2.634,282.6,620.558,0,-2.634
9009,2021-03-17 20:15:00,6.645,18.73,4.363,-2.684,282.1,620.589,0,-2.684
9010,2021-03-17 20:30:00,6.425,19.41,3.384,-2.596,280.7,620.62,0,-2.596
9011,2021-03-17 20:45:00,6.248,19.61,3.312,-2.809,277.5,620.65,0,-2.809
9012,2021-03-17 21:00:00,6.129,20.19,2.31,-2.735,274.4,620.681,0,-2.735
9013,2021-03-17 21:15:00,5.996,20.88,4.002,-2.288,282.0,620.8380000000001,0,-2.288
9014,2021-03-17 21:30:00,5.794,22.11,4.905,-2.23,287.3,620.994,0,-2.23
9015,2021-03-17 21:45:00,5.605,22.76,4.615,-2.411,281.5,621.151,0,-2.411
9016,2021-03-17 22:00:00,5.431,24.05,4.871,-2.115,287.3,621.307,0,-2.115
9017,2021-03-17 22:15:00,5.197,25.66,5.244,-2.127,286.5,621.411,0,-2.127
9018,2021-03-17 22:30:00,5.022,26.43,4.561,-2.393,277.4,621.516,0,-2.393
9019,2021-03-17 22:45:00,4.882,26.84,3.908,-2.357,275.9,621.62,0,-2.357
9020,2021-03-17 23:00:00,4.777,27.03,1.989,-2.562,273.0,621.724,0,-2.562
9021,2021-03-17 23:15:00,4.663,27.69,2.096,-2.993,259.1,621.747,0,-2.993
9022,2021-03-17 23:30:00,4.51,28.13,2.551,-2.742,265.3,621.77,0,-2.742
9023,2021-03-17 23:45:00,4.389,28.73,3.169,-2.391,276.1,621.793,0,-2.391
9024,2021-03-18 00:00:00,4.21,30.66,3.582,-2.195,279.9,621.816,0,-2.195
9025,2021-03-18 00:15:00,3.811,32.85,3.264,-2.626,269.4,621.82,0,-2.626
9026,2021-03-18 00:30:00,3.511,35.02,3.339,-2.175,277.7,621.8240000000001,0,-2.175
9027,2021-03-18 00:45:00,3.217,35.13,3.051,-1.985,281.7,621.8290000000001,0,-1.985
9028,2021-03-18 01:00:00,3.146,36.0,2.798,-1.732,284.0,621.8330000000001,0,-1.732
9029,2021-03-18 01:15:00,2.988,36.17,2.605,-2.977,250.8,621.8430000000001,0,-2.977
9030,2021-03-18 01:30:00,2.805,36.16,3.249,-3.885,224.9,621.8530000000001,0,-3.885
9031,2021-03-18 01:45:00,2.854,34.44,2.605,-3.682,235.0,621.863,0,-3.682
9032,2021-03-18 02:00:00,2.911,34.1,2.224,-3.051,243.3,621.873,0,-3.051
9033,2021-03-18 02:15:00,2.658,37.31,3.369,-3.418,240.4,621.7819999999999,0,-3.418
9034,2021-03-18 02:30:00,2.463,37.37,2.636,-3.519,238.3,621.69,0,-3.519
9035,2021-03-18 02:45:00,2.402,37.79,2.262,-3.316,241.5,621.599,0,-3.316
9036,2021-03-18 03:00:00,2.342,38.03,2.138,-4.075,221.6,621.508,0,-4.075
9037,2021-03-18 03:15:00,2.232,37.41,1.891,-4.188,213.7,621.524,0,-4.188
9038,2021-03-18 03:30:00,2.177,36.28,1.223,-3.697,212.8,621.539,0,-3.697
9039,2021-03-18 03:45:00,1.967,40.21,1.198,-4.009,214.8,621.554,0,-4.009
9040,2021-03-18 04:00:00,1.938,38.4,1.782,-3.639,221.3,621.569,0,-3.639
9041,2021-03-18 04:15:00,1.706,39.76,1.434,-3.996,221.1,621.686,0,-3.996
9042,2021-03-18 04:30:00,1.778,40.98,1.877,-4.179,214.6,621.804,0,-4.179
9043,2021-03-18 04:45:00,1.544,41.38,1.742,-4.144,213.0,621.9209999999999,0,-4.144
9044,2021-03-18 05:00:00,1.368,41.59,1.64,-4.077,212.4,622.038,0,-4.077
9045,2021-03-18 05:15:00,1.26,42.12,1.656,-4.245,210.9,622.115,0,-4.245
9046,2021-03-18 05:30:00,1.12,41.16,1.536,-4.142,210.4,622.191,0,-4.142
9047,2021-03-18 05:45:00,1.127,40.71,1.754,-3.602,210.7,622.268,0,-3.602
9048,2021-03-18 06:00:00,1.16,40.37,1.961,-3.68,211.2,622.345,0,-3.68
9049,2021-03-18 06:15:00,1.072,41.03,1.226,-3.731,209.7,622.427,0,-3.731
9050,2021-03-18 06:30:00,0.999,41.33,2.302,-1.909,208.6,622.509,0,-1.909
9051,2021-03-18 06:45:00,0.953,41.09,2.816,5.024,208.4,622.592,0,5.024
9052,2021-03-18 07:00:00,0.89,43.92,2.354,17.17,208.0,622.674,0,17.17
9053,2021-03-18 07:15:00,-0.24,45.75,2.54,32.29,207.0,622.814,0,32.29
9054,2021-03-18 07:30:00,0.415,42.62,1.927,144.1,205.5,622.9540000000001,0,144.1
9055,2021-03-18 07:45:00,0.978,41.45,1.937,211.4,203.4,623.095,0,211.4
9056,2021-03-18 08:00:00,1.735,38.66,1.672,268.3,203.3,623.235,0,268.3
9057,2021-03-18 08:15:00,2.91,37.95,1.397,321.6,204.2,623.354,0,321.6
9058,2021-03-18 08:30:00,2.766,38.4,2.519,379.0,204.7,623.474,0,379.0
9059,2021-03-18 08:45:00,2.804,37.86,3.517,449.8,204.6,623.594,0,449.8
9060,2021-03-18 09:00:00,3.221,36.04,3.512,503.5,204.9,623.714,0,503.5
9061,2021-03-18 09:15:00,3.754,33.9,2.891,562.0,205.9,623.8009999999999,0,562.0
9062,2021-03-18 09:30:00,4.17,30.61,3.259,601.5,207.0,623.888,0,601.5
9063,2021-03-18 09:45:00,4.594,26.04,2.207,648.9,206.9,623.975,0,648.9
9064,2021-03-18 10:00:00,4.958,24.62,2.5,713.7,207.8,624.062,0,713.7
9065,2021-03-18 10:15:00,5.285,23.74,2.325,759.9,209.0,624.003,0,759.9
9066,2021-03-18 10:30:00,5.684,22.24,2.434,793.7,212.1,623.945,0,793.7
9067,2021-03-18 10:45:00,5.983,22.58,2.234,721.9,216.1,623.887,0,721.9
9068,2021-03-18 11:00:00,6.44,19.96,1.528,874.0,219.8,623.828,0,874.0
9069,2021-03-18 11:15:00,6.705,19.42,2.531,916.0,219.9,623.784,0,916.0
9070,2021-03-18 11:30:00,6.565,18.26,3.173,687.1,233.0,623.741,0,687.1
9071,2021-03-18 11:45:00,6.642,16.3,2.055,780.9,229.8,623.697,0,780.9
9072,2021-03-18 12:00:00,6.844,17.15,2.669,528.4,234.5,623.653,0,528.4
9073,2021-03-18 12:15:00,6.592,16.5,2.872,695.5,231.4,623.503,0,695.5
9074,2021-03-18 12:30:00,6.948,15.92,3.733,489.8,235.7,623.352,0,489.8
9075,2021-03-18 12:45:00,6.793,15.41,3.847,538.4,244.6,623.202,0,538.4
9076,2021-03-18 13:00:00,6.834,15.88,3.056,567.2,251.8,623.052,0,567.2
9077,2021-03-18 13:15:00,7.229,13.3,2.684,469.5,263.3,622.929,0,469.5
9078,2021-03-18 13:30:00,7.33,12.25,3.231,410.5,268.0,622.807,0,410.5
9079,2021-03-18 13:45:00,7.385,11.63,4.714,393.6,267.6,622.684,0,393.6
9080,2021-03-18 14:00:00,7.311,11.04,4.9,514.8,267.2,622.562,0,514.8
9081,2021-03-18 14:15:00,8.03,10.18,5.761,617.2,263.0,622.531,0,617.2
9082,2021-03-18 14:30:00,8.3,9.95,5.506,736.1,258.0,622.5,0,736.1
9083,2021-03-18 14:45:00,7.724,10.7,3.595,489.6,252.0,622.4680000000001,0,489.6
9084,2021-03-18 15:00:00,8.04,10.71,5.301,609.1,248.5,622.437,0,609.1
9085,2021-03-18 15:15:00,8.17,10.78,4.612,526.9,245.4,622.528,0,526.9
9086,2021-03-18 15:30:00,7.887,10.75,5.167,488.4,234.8,622.619,0,488.4
9087,2021-03-18 15:45:00,7.994,10.3,4.511,463.3,224.7,622.7090000000001,0,463.3
9088,2021-03-18 16:00:00,8.35,9.56,5.36,617.4,219.2,622.8,0,617.4
9089,2021-03-18 16:15:00,8.39,9.33,4.638,516.0,214.4,622.7769999999999,0,516.0
9090,2021-03-18 16:30:00,8.27,8.67,3.852,457.4,212.3,622.755,0,457.4
9091,2021-03-18 16:45:00,8.13,8.93,4.695,363.3,210.5,622.732,0,363.3
9092,2021-03-18 17:00:00,8.05,8.69,4.211,335.0,213.6,622.71,0,335.0
9093,2021-03-18 17:15:00,7.867,8.57,4.464,276.2,211.9,622.8240000000001,0,276.2
9094,2021-03-18 17:30:00,7.469,8.77,4.756,155.7,209.4,622.938,0,155.7
9095,2021-03-18 17:45:00,6.808,8.95,5.778,74.83,211.2,623.052,0,74.83
9096,2021-03-18 18:00:00,6.535,9.15,3.469,42.89,220.7,623.1659999999999,0,42.89
9097,2021-03-18 18:15:00,6.282,9.27,4.531,20.51,231.6,623.276,0,20.51
9098,2021-03-18 18:30:00,6.047,9.47,4.94,5.354,234.2,623.387,0,5.354
9099,2021-03-18 18:45:00,5.856,9.67,5.197,-3.499,226.2,623.498,0,-3.499
9100,2021-03-18 19:00:00,5.651,9.86,4.625,-5.229,215.8,623.6080000000001,0,-5.229
9101,2021-03-18 19:15:00,5.535,9.93,3.601,-5.002,220.2,623.761,0,-5.002
9102,2021-03-18 19:30:00,5.409,10.13,2.742,-4.669,222.2,623.913,0,-4.669
9103,2021-03-18 19:45:00,5.307,10.13,3.133,-5.32,206.8,624.065,0,-5.32
9104,2021-03-18 20:00:00,5.226,10.39,3.244,-5.488,201.7,624.217,0,-5.488
9105,2021-03-18 20:15:00,5.086,10.62,3.335,-5.544,200.7,624.318,0,-5.544
9106,2021-03-18 20:30:00,4.923,10.92,3.334,-5.753,201.2,624.419,0,-5.753
9107,2021-03-18 20:45:00,4.786,11.15,2.526,-5.421,201.7,624.52,0,-5.421
9108,2021-03-18 21:00:00,4.685,11.32,3.159,-5.539,202.8,624.621,0,-5.539
9109,2021-03-18 21:15:00,4.564,11.75,2.918,-5.205,206.4,624.6990000000001,0,-5.205
9110,2021-03-18 21:30:00,4.439,12.12,1.999,-5.159,203.6,624.7769999999999,0,-5.159
9111,2021-03-18 21:45:00,4.286,12.78,1.562,-4.976,203.5,624.856,0,-4.976
9112,2021-03-18 22:00:00,4.118,12.85,1.675,-4.903,205.3,624.934,0,-4.903
9113,2021-03-18 22:15:00,4.118,12.98,2.449,-4.655,214.4,624.923,0,-4.655
9114,2021-03-18 22:30:00,3.972,13.11,2.074,-4.655,216.8,624.913,0,-4.655
9115,2021-03-18 22:45:00,3.64,13.36,1.256,-4.262,215.4,624.9019999999999,0,-4.262
9116,2021-03-18 23:00:00,3.525,13.68,2.366,-4.895,211.3,624.8919999999999,0,-4.895
9117,2021-03-18 23:15:00,3.279,13.95,2.73,-5.064,206.3,624.866,0,-5.064
9118,2021-03-18 23:30:00,2.955,14.43,2.622,-4.986,205.1,624.839,0,-4.986
9119,2021-03-18 23:45:00,2.948,14.61,2.817,-4.8,205.9,624.813,0,-4.8
9120,2021-03-19 00:00:00,3.03,14.54,2.597,-4.712,207.8,624.7869999999999,0,-4.712
9121,2021-03-19 00:15:00,2.969,14.66,2.084,-4.948,207.4,624.7040000000001,0,-4.948
9122,2021-03-19 00:30:00,2.464,15.11,2.664,-4.73,207.4,624.621,0,-4.73
9123,2021-03-19 00:45:00,2.43,15.32,2.466,-4.635,208.2,624.538,0,-4.635
9124,2021-03-19 01:00:00,2.681,15.78,2.551,-4.644,205.2,624.455,0,-4.644
9125,2021-03-19 01:15:00,2.437,16.03,2.285,-4.708,206.2,624.398,0,-4.708
9126,2021-03-19 01:30:00,2.256,16.25,2.673,-4.74,205.3,624.342,0,-4.74
9127,2021-03-19 01:45:00,2.024,16.47,2.779,-4.86,204.3,624.286,0,-4.86
9128,2021-03-19 02:00:00,0.904,17.49,1.85,-4.607,203.0,624.229,0,-4.607
9129,2021-03-19 02:15:00,-0.219,16.94,1.573,-3.567,204.2,624.198,0,-3.567
9130,2021-03-19 02:30:00,-0.117,18.12,1.711,-3.272,203.1,624.168,0,-3.272
9131,2021-03-19 02:45:00,-0.248,17.67,1.097,-3.512,204.4,624.137,0,-3.512
9132,2021-03-19 03:00:00,-0.692,18.04,0.302,-3.554,205.1,624.106,0,-3.554
9133,2021-03-19 03:15:00,-0.674,18.09,1.054,-2.8,218.6,624.109,0,-2.8
9134,2021-03-19 03:30:00,-0.908,18.17,0.651,-2.546,227.2,624.113,0,-2.546
9135,2021-03-19 03:45:00,-0.704,18.58,0.407,-2.481,231.0,624.117,0,-2.481
9136,2021-03-19 04:00:00,-0.444,18.78,1.391,-1.908,242.7,624.12,0,-1.908
9137,2021-03-19 04:15:00,-0.905,19.72,0.743,-2.998,224.2,624.163,0,-2.998
9138,2021-03-19 04:30:00,-1.466,20.13,1.569,-3.475,210.1,624.206,0,-3.475
9139,2021-03-19 04:45:00,-1.244,20.4,1.322,-3.034,210.9,624.249,0,-3.034
9140,2021-03-19 05:00:00,-1.33,20.87,0.849,-3.098,212.4,624.2919999999999,0,-3.098
9141,2021-03-19 05:15:00,-1.249,21.18,1.429,-2.964,210.7,624.396,0,-2.964
9142,2021-03-19 05:30:00,-1.245,20.68,0.736,-3.364,209.2,624.5,0,-3.364
9143,2021-03-19 05:45:00,-0.978,21.12,1.385,-2.972,207.9,624.604,0,-2.972
9144,2021-03-19 06:00:00,-1.132,21.82,1.244,-3.335,205.6,624.7080000000001,0,-3.335
9145,2021-03-19 06:15:00,-1.438,22.54,0.838,-3.363,200.7,624.803,0,-3.363
9146,2021-03-19 06:30:00,-2.025,22.46,0.884,0.83,196.0,624.898,0,0.83
9147,2021-03-19 06:45:00,-1.774,22.95,0.407,12.38,194.7,624.992,0,12.38
9148,2021-03-19 07:00:00,-1.899,22.64,0.055,26.68,194.0,625.087,0,26.68
9149,2021-03-19 07:15:00,-1.231,21.13,0.176,119.1,197.0,625.224,0,119.1
9150,2021-03-19 07:30:00,0.274,20.4,1.014,192.2,202.5,625.361,0,192.2
9151,2021-03-19 07:45:00,0.968,19.83,0.926,215.9,200.6,625.498,0,215.9
9152,2021-03-19 08:00:00,1.277,22.16,1.117,263.6,198.7,625.634,0,263.6
9153,2021-03-19 08:15:00,0.935,20.79,0.493,286.3,209.6,625.7669999999999,0,286.3
9154,2021-03-19 08:30:00,1.391,20.68,0.76,355.0,234.4,625.9,0,355.0
9155,2021-03-19 08:45:00,1.434,20.29,0.964,449.0,246.9,626.0319999999999,0,449.0
9156,2021-03-19 09:00:00,2.329,19.93,0.704,455.1,242.2,626.165,0,455.1
9157,2021-03-19 09:15:00,2.474,20.47,1.052,517.6,218.9,626.188,0,517.6
9158,2021-03-19 09:30:00,3.105,18.91,0.757,620.3,212.3,626.21,0,620.3
9159,2021-03-19 09:45:00,4.41,17.18,0.557,598.6,226.6,626.2330000000001,0,598.6
9160,2021-03-19 10:00:00,4.695,16.09,0.927,720.4,214.5,626.256,0,720.4
9161,2021-03-19 10:15:00,5.332,15.99,0.966,759.1,204.9,626.1469999999999,0,759.1
9162,2021-03-19 10:30:00,6.003,14.85,0.672,793.0,204.0,626.038,0,793.0
9163,2021-03-19 10:45:00,5.677,15.73,1.822,861.0,212.6,625.929,0,861.0
9164,2021-03-19 11:00:00,5.947,14.71,1.026,859.0,214.9,625.82,0,859.0
9165,2021-03-19 11:15:00,6.734,14.41,1.016,909.0,213.6,625.641,0,909.0
9166,2021-03-19 11:30:00,6.319,15.64,2.265,916.0,213.4,625.462,0,916.0
9167,2021-03-19 11:45:00,6.833,15.16,1.131,933.0,214.8,625.283,0,933.0
9168,2021-03-19 12:00:00,7.975,14.92,1.767,971.0,215.4,625.104,0,971.0
9169,2021-03-19 12:15:00,7.321,15.36,2.676,992.0,216.3,624.96,0,992.0
9170,2021-03-19 12:30:00,7.645,15.11,2.294,1003.0,218.3,624.816,0,1003.0
9171,2021-03-19 12:45:00,8.34,14.3,1.836,1003.0,220.2,624.672,0,1003.0
9172,2021-03-19 13:00:00,8.56,14.69,2.362,1004.0,223.1,624.528,0,1004.0
9173,2021-03-19 13:15:00,8.73,14.37,2.58,956.0,225.7,624.317,0,956.0
9174,2021-03-19 13:30:00,9.06,14.57,3.071,956.0,227.2,624.107,0,956.0
9175,2021-03-19 13:45:00,9.16,14.58,2.952,980.0,234.1,623.896,0,980.0
9176,2021-03-19 14:00:00,9.68,14.6,2.721,989.0,238.6,623.686,0,989.0
9177,2021-03-19 14:15:00,9.83,14.32,3.279,806.0,232.4,623.467,0,806.0
9178,2021-03-19 14:30:00,9.66,14.66,3.549,853.0,231.5,623.248,0,853.0
9179,2021-03-19 14:45:00,9.54,14.97,3.465,570.6,231.7,623.028,0,570.6
9180,2021-03-19 15:00:00,9.01,16.17,3.019,223.2,242.5,622.809,0,223.2
9181,2021-03-19 15:15:00,8.97,15.52,2.841,547.0,259.3,622.76,0,547.0
9182,2021-03-19 15:30:00,9.18,15.78,3.454,511.7,241.5,622.711,0,511.7
9183,2021-03-19 15:45:00,9.21,15.33,3.487,518.1,228.7,622.663,0,518.1
9184,2021-03-19 16:00:00,9.73,14.11,3.726,590.3,223.6,622.614,0,590.3
9185,2021-03-19 16:15:00,9.6,15.29,5.127,330.4,223.2,622.712,0,330.4
9186,2021-03-19 16:30:00,8.65,14.88,4.82,178.0,230.8,622.81,0,178.0
9187,2021-03-19 16:45:00,8.34,15.87,4.944,94.3,237.0,622.909,0,94.3
9188,2021-03-19 17:00:00,8.05,17.27,4.93,80.5,239.9,623.007,0,80.5
9189,2021-03-19 17:15:00,7.875,18.41,3.405,54.15,240.4,623.076,0,54.15
9190,2021-03-19 17:30:00,7.875,17.82,3.694,88.9,239.0,623.145,0,88.9
9191,2021-03-19 17:45:00,8.06,17.95,5.553,122.2,234.9,623.2130000000001,0,122.2
9192,2021-03-19 18:00:00,7.736,19.05,5.456,55.49,227.0,623.2819999999999,0,55.49
9193,2021-03-19 18:15:00,7.305,19.76,3.679,18.84,222.9,623.34,0,18.84
9194,2021-03-19 18:30:00,7.001,20.34,2.761,3.4,221.3,623.3969999999999,0,3.4
