,When,T_a,RH,v_a,p_a
13491,2021-05-03 12:45:00,11.49,15.65,1.867,624.922
13492,2021-05-03 13:00:00,11.87,14.54,3.141,624.747
13493,2021-05-03 13:15:00,11.99,14.77,2.312,624.547
13494,2021-05-03 13:30:00,12.44,15.3,2.734,624.346
13495,2021-05-03 13:45:00,12.52,14.89,4.645,624.146
13496,2021-05-03 14:00:00,12.66,14.78,3.822,623.946
13497,2021-05-03 14:15:00,12.87,15.03,5.32,623.777
13498,2021-05-03 14:30:00,12.92,15.11,4.454,623.608
13499,2021-05-03 14:45:00,12.3,14.67,4.645,623.44
13500,2021-05-03 15:00:00,12.46,14.86,4.218,623.271
13501,2021-05-03 15:15:00,13.56,13.13,3.654,623.169
13502,2021-05-03 15:30:00,13.62,12.56,4.793,623.067
13503,2021-05-03 15:45:00,13.65,11.87,5.036,622.965
13504,2021-05-03 16:00:00,13.13,10.48,5.66,622.864
13505,2021-05-03 16:15:00,13.18,11.51,5.348,622.703
13506,2021-05-03 16:30:00,13.51,12.47,5.16,622.542
13507,2021-05-03 16:45:00,13.56,11.36,6.717,622.381
13508,2021-05-03 17:00:00,13.06,13.64,7.137,622.22
13509,2021-05-03 17:15:00,12.57,12.8,5.268,622.23
13510,2021-05-03 17:30:00,12.92,12.07,2.537,622.24
13511,2021-05-03 17:45:00,12.92,12.3,4.052,622.25
13512,2021-05-03 18:00:00,12.85,12.24,2.917,622.26
13513,2021-05-03 18:15:00,12.73,12.35,1.618,622.31
13514,2021-05-03 18:30:00,12.34,12.22,2.211,622.359
13515,2021-05-03 18:45:00,12.04,11.63,3.451,622.409
13516,2021-05-03 19:00:00,11.82,11.77,3.171,622.458
13517,2021-05-03 19:15:00,11.69,12.84,2.545,622.596
13518,2021-05-03 19:30:00,11.4,15.27,3.328,622.733
13519,2021-05-03 19:45:00,10.82,16.81,4.357,622.87
13520,2021-05-03 20:00:00,10.6,16.96,4.353,623.008
13521,2021-05-03 20:15:00,10.28,17.0,5.356,623.108
13522,2021-05-03 20:30:00,10.02,17.4,5.145,623.208
13523,2021-05-03 20:45:00,10.04,16.11,5.107,623.308
13524,2021-05-03 21:00:00,9.93,16.28,5.396,623.409
13525,2021-05-03 21:15:00,9.77,16.61,4.725,623.505
13526,2021-05-03 21:30:00,9.44,16.75,3.851,623.601
13527,2021-05-03 21:45:00,9.4,17.21,1.779,623.697
13528,2021-05-03 22:00:00,9.28,17.45,2.039,623.793
13529,2021-05-03 22:15:00,9.14,17.11,2.696,623.855
13530,2021-05-03 22:30:00,9.11,17.32,2.748,623.916
13531,2021-05-03 22:45:00,8.92,17.61,2.619,623.978
13532,2021-05-03 23:00:00,8.87,17.58,1.857,624.04
13533,2021-05-03 23:15:00,9.1,17.44,2.699,624.041
13534,2021-05-03 23:30:00,8.9,17.98,1.0,624.042
13535,2021-05-03 23:45:00,8.64,19.2,1.063,624.044
13536,2021-05-04 00:00:00,8.36,18.29,0.422,624.046
13537,2021-05-04 00:15:00,8.23,21.35,0.512,624.043
13538,2021-05-04 00:30:00,7.759,18.96,1.573,624.041
13539,2021-05-04 00:45:00,8.13,21.87,1.711,624.039
13540,2021-05-04 01:00:00,7.338,24.17,1.116,624.037
13541,2021-05-04 01:15:00,6.769,23.63,0.895,624.044
13542,2021-05-04 01:30:00,6.76,25.24,0.56,624.051
13543,2021-05-04 01:45:00,6.462,24.58,0.745,624.058
13544,2021-05-04 02:00:00,6.677,24.63,0.712,624.065
13545,2021-05-04 02:15:00,6.302,25.93,1.743,624.025
13546,2021-05-04 02:30:00,6.465,24.63,1.055,623.984
13547,2021-05-04 02:45:00,6.303,25.94,0.947,623.944
13548,2021-05-04 03:00:00,6.272,25.84,1.429,623.903
13549,2021-05-04 03:15:00,6.198,25.81,1.614,623.894
13550,2021-05-04 03:30:00,5.974,25.94,0.383,623.885
13551,2021-05-04 03:45:00,5.917,25.62,1.346,623.876
13552,2021-05-04 04:00:00,5.752,27.25,0.532,623.867
13553,2021-05-04 04:15:00,5.258,28.71,0.063,623.893
13554,2021-05-04 04:30:00,4.99,28.14,0.701,623.92
13555,2021-05-04 04:45:00,5.314,28.25,1.142,623.946
13556,2021-05-04 05:00:00,5.216,28.22,1.724,623.973
13557,2021-05-04 05:15:00,5.319,27.93,1.272,624.087
13558,2021-05-04 05:30:00,4.969,29.86,0.496,624.201
13559,2021-05-04 05:45:00,4.784,29.37,0.994,624.316
13560,2021-05-04 06:00:00,4.933,29.21,1.216,624.43
13561,2021-05-04 06:15:00,5.077,29.35,1.062,624.471
13562,2021-05-04 06:30:00,5.164,29.0,1.267,624.512
13563,2021-05-04 06:45:00,4.807,30.58,0.377,624.552
13564,2021-05-04 07:00:00,4.748,29.72,0.301,624.593
13565,2021-05-04 07:15:00,5.228,29.36,0.968,624.683
13566,2021-05-04 07:30:00,5.862,27.47,1.167,624.773
13567,2021-05-04 07:45:00,6.395,26.8,1.246,624.864
13568,2021-05-04 08:00:00,6.805,26.84,0.94,624.954
13569,2021-05-04 08:15:00,6.567,27.46,1.449,624.946
13570,2021-05-04 08:30:00,6.917,27.22,1.36,624.937
13571,2021-05-04 08:45:00,7.187,26.44,2.055,624.929
13572,2021-05-04 09:00:00,7.457,26.85,1.683,624.92
13573,2021-05-04 09:15:00,7.743,25.83,1.73,624.809
13574,2021-05-04 09:30:00,8.35,24.27,1.844,624.698
13575,2021-05-04 09:45:00,8.87,24.31,2.369,624.587
13576,2021-05-04 10:00:00,8.87,23.81,1.949,624.476
13577,2021-05-04 10:15:00,9.48,22.21,2.216,624.311
13578,2021-05-04 10:30:00,10.19,21.58,2.491,624.146
13579,2021-05-04 10:45:00,10.18,21.06,1.972,623.981
13580,2021-05-04 11:00:00,10.78,20.37,3.178,623.816
13581,2021-05-04 11:15:00,11.67,18.71,2.221,623.645
13582,2021-05-04 11:30:00,11.68,17.66,2.388,623.474
13583,2021-05-04 11:45:00,12.41,17.69,3.702,623.303
13584,2021-05-04 12:00:00,12.73,16.58,3.172,623.133
13585,2021-05-04 12:15:00,12.81,15.74,3.394,622.849
13586,2021-05-04 12:30:00,13.35,16.11,3.127,622.566
13587,2021-05-04 12:45:00,13.31,16.06,4.137,622.282
13588,2021-05-04 13:00:00,13.6,16.42,4.015,621.998
13589,2021-05-04 13:15:00,13.68,15.84,4.304,621.779
13590,2021-05-04 13:30:00,13.32,16.13,2.491,621.559
13591,2021-05-04 13:45:00,13.58,16.29,3.592,621.339
13592,2021-05-04 14:00:00,12.57,22.15,7.106,621.12
13593,2021-05-04 14:15:00,11.83,20.28,7.125,621.187
13594,2021-05-04 14:30:00,11.9,20.97,6.303,621.254
13595,2021-05-04 14:45:00,11.6,21.99,5.77,621.322
13596,2021-05-04 15:00:00,11.66,25.85,3.485,621.389
13597,2021-05-04 15:15:00,10.18,30.43,6.961,621.563
13598,2021-05-04 15:30:00,9.34,37.85,3.795,621.737
13599,2021-05-04 15:45:00,9.48,35.21,4.364,621.911
13600,2021-05-04 16:00:00,9.59,35.3,4.332,622.085
13601,2021-05-04 16:15:00,9.98,33.35,4.811,622.06
13602,2021-05-04 16:30:00,10.33,30.95,3.999,622.035
13603,2021-05-04 16:45:00,10.44,29.61,2.411,622.009
13604,2021-05-04 17:00:00,10.09,32.06,3.39,621.984
13605,2021-05-04 17:15:00,9.61,34.63,4.173,621.969
13606,2021-05-04 17:30:00,9.15,34.47,4.755,621.954
13607,2021-05-04 17:45:00,9.12,34.62,3.708,621.939
13608,2021-05-04 18:00:00,9.17,35.0,2.704,621.924
13609,2021-05-04 18:15:00,9.26,36.32,2.921,622.023
13610,2021-05-04 18:30:00,9.12,36.96,2.123,622.122
13611,2021-05-04 18:45:00,8.92,37.43,2.939,622.221
13612,2021-05-04 19:00:00,8.8,39.17,2.737,622.32
13613,2021-05-04 19:15:00,8.48,40.07,2.881,622.41
13614,2021-05-04 19:30:00,8.36,40.72,1.618,622.5
13615,2021-05-04 19:45:00,8.21,41.33,0.943,622.59
13616,2021-05-04 20:00:00,8.01,42.15,0.791,622.68
13617,2021-05-04 20:15:00,7.875,42.19,0.421,622.845
13618,2021-05-04 20:30:00,7.908,40.68,2.886,623.009
13619,2021-05-04 20:45:00,7.825,41.64,2.118,623.174
13620,2021-05-04 21:00:00,7.761,42.16,2.071,623.339
13621,2021-05-04 21:15:00,7.626,42.63,1.758,623.501
13622,2021-05-04 21:30:00,7.638,42.59,0.537,623.662
13623,2021-05-04 21:45:00,7.741,44.05,1.12,623.824
13624,2021-05-04 22:00:00,7.347,48.69,1.825,623.986
13625,2021-05-04 22:15:00,6.472,54.56,2.033,624.011
13626,2021-05-04 22:30:00,5.973,58.63,1.848,624.035
13627,2021-05-04 22:45:00,5.317,66.49,3.937,624.06
13628,2021-05-04 23:00:00,4.871,68.69,4.366,624.085
13629,2021-05-04 23:15:00,4.254,74.29,4.917,624.061
13630,2021-05-04 23:30:00,4.109,73.95,3.916,624.037
13631,2021-05-04 23:45:00,3.876,73.23,4.494,624.013
13632,2021-05-05 00:00:00,4.037,71.57,3.998,623.988
13633,2021-05-05 00:15:00,4.396,67.07,2.729,623.962
13634,2021-05-05 00:30:00,4.836,68.26,0.598,623.936
13635,2021-05-05 00:45:00,4.782,70.75,0.756,623.91
13636,2021-05-05 01:00:00,4.154,72.22,2.573,623.884
13637,2021-05-05 01:15:00,3.747,75.41,1.686,623.789
13638,2021-05-05 01:30:00,3.066,80.6,3.327,623.695
13639,2021-05-05 01:45:00,2.917,83.0,2.646,623.6
13640,2021-05-05 02:00:00,2.694,82.5,2.937,623.506
13641,2021-05-05 02:15:00,2.637,85.9,1.387,623.446
13642,2021-05-05 02:30:00,2.014,89.1,1.387,623.386
13643,2021-05-05 02:45:00,1.452,92.3,1.454,623.326
13644,2021-05-05 03:00:00,0.938,93.3,0.764,623.266
13645,2021-05-05 03:15:00,0.635,94.9,0.859,623.237
13646,2021-05-05 03:30:00,0.897,95.0,0.553,623.208
13647,2021-05-05 03:45:00,1.039,94.6,0.134,623.18
13648,2021-05-05 04:00:00,1.358,92.9,0.556,623.151
13649,2021-05-05 04:15:00,1.818,91.5,0.618,623.199
13650,2021-05-05 04:30:00,1.903,91.1,0.269,623.248
13651,2021-05-05 04:45:00,1.909,94.6,1.295,623.296
13652,2021-05-05 05:00:00,1.528,93.4,0.422,623.345
13653,2021-05-05 05:15:00,0.89,94.3,0.812,623.418
13654,2021-05-05 05:30:00,0.988,95.6,0.759,623.492
13655,2021-05-05 05:45:00,1.545,96.3,0.869,623.566
13656,2021-05-05 06:00:00,1.758,96.6,2.188,623.639
13657,2021-05-05 06:15:00,1.709,96.3,2.117,623.736
13658,2021-05-05 06:30:00,1.772,95.3,2.158,623.834
13659,2021-05-05 06:45:00,1.884,92.6,1.73,623.931
13660,2021-05-05 07:00:00,2.113,87.5,2.295,624.028
13661,2021-05-05 07:15:00,2.345,84.6,2.37,624.078
13662,2021-05-05 07:30:00,2.576,82.2,0.905,624.127
13663,2021-05-05 07:45:00,2.866,80.6,0.915,624.177
13664,2021-05-05 08:00:00,3.364,78.85,0.343,624.227
13665,2021-05-05 08:15:00,3.51,75.88,0.981,624.272
13666,2021-05-05 08:30:00,3.64,75.83,0.731,624.316
13667,2021-05-05 08:45:00,3.671,77.82,0.924,624.36
13668,2021-05-05 09:00:00,4.111,73.87,0.423,624.404
13669,2021-05-05 09:15:00,4.614,72.68,0.299,624.379
13670,2021-05-05 09:30:00,4.674,74.36,0.521,624.353
13671,2021-05-05 09:45:00,4.396,70.53,0.893,624.327
13672,2021-05-05 10:00:00,4.745,65.54,0.969,624.301
13673,2021-05-05 10:15:00,5.003,62.44,1.104,624.239
13674,2021-05-05 10:30:00,4.593,67.38,0.785,624.178
13675,2021-05-05 10:45:00,4.295,68.45,0.374,624.116
13676,2021-05-05 11:00:00,4.911,63.53,0.515,624.055
13677,2021-05-05 11:15:00,5.43,64.18,0.348,623.917
13678,2021-05-05 11:30:00,6.807,69.53,0.951,623.78
13679,2021-05-05 11:45:00,7.712,60.23,2.075,623.643
13680,2021-05-05 12:00:00,8.02,58.26,1.269,623.505
13681,2021-05-05 12:15:00,6.189,60.46,4.572,623.557
13682,2021-05-05 12:30:00,6.322,61.95,3.005,623.609
13683,2021-05-05 12:45:00,6.211,56.97,3.351,623.66
13684,2021-05-05 13:00:00,6.258,54.53,3.831,623.712
13685,2021-05-05 13:15:00,5.77,54.94,2.988,623.687
13686,2021-05-05 13:30:00,5.346,61.75,3.451,623.663
13687,2021-05-05 13:45:00,5.477,63.09,2.878,623.638
13688,2021-05-05 14:00:00,5.837,58.77,2.611,623.614
13689,2021-05-05 14:15:00,5.84,56.47,2.542,623.473
13690,2021-05-05 14:30:00,5.696,61.84,1.595,623.332
13691,2021-05-05 14:45:00,5.717,58.35,2.608,623.191
13692,2021-05-05 15:00:00,6.015,56.77,1.041,623.051
13693,2021-05-05 15:15:00,6.141,56.96,1.261,623.018
13694,2021-05-05 15:30:00,6.267,58.98,2.087,622.985
13695,2021-05-05 15:45:00,6.006,59.61,1.865,622.953
13696,2021-05-05 16:00:00,5.852,60.72,1.772,622.92
13697,2021-05-05 16:15:00,5.907,60.38,1.829,622.879
13698,2021-05-05 16:30:00,5.796,63.54,1.384,622.838
13699,2021-05-05 16:45:00,5.806,72.49,2.073,622.797
13700,2021-05-05 17:00:00,5.451,58.43,3.662,622.756
13701,2021-05-05 17:15:00,6.579,59.3,1.893,622.766
13702,2021-05-05 17:30:00,6.117,62.32,2.337,622.777
13703,2021-05-05 17:45:00,6.014,59.77,2.406,622.787
13704,2021-05-05 18:00:00,6.031,59.05,1.7,622.797
13705,2021-05-05 18:15:00,6.075,57.73,1.473,622.953
13706,2021-05-05 18:30:00,6.064,57.66,1.189,623.109
13707,2021-05-05 18:45:00,6.008,57.79,1.576,623.265
13708,2021-05-05 19:00:00,5.964,66.6,1.544,623.422
13709,2021-05-05 19:15:00,3.551,72.33,6.22,623.557
13710,2021-05-05 19:30:00,4.287,61.8,3.367,623.693
13711,2021-05-05 19:45:00,4.921,59.79,1.185,623.829
13712,2021-05-05 20:00:00,5.131,58.64,0.962,623.965
13713,2021-05-05 20:15:00,5.17,60.77,0.831,624.075
13714,2021-05-05 20:30:00,4.822,65.16,1.668,624.185
13715,2021-05-05 20:45:00,4.55,66.19,1.669,624.296
13716,2021-05-05 21:00:00,4.681,65.6,1.546,624.406
13717,2021-05-05 21:15:00,4.807,61.89,0.753,624.471
13718,2021-05-05 21:30:00,4.842,64.88,1.812,624.536
13719,2021-05-05 21:45:00,4.349,69.88,2.427,624.601
13720,2021-05-05 22:00:00,3.881,72.49,2.616,624.666
13721,2021-05-05 22:15:00,3.878,71.59,1.018,624.639
13722,2021-05-05 22:30:00,3.825,73.79,0.484,624.612
13723,2021-05-05 22:45:00,3.749,72.03,0.369,624.584
13724,2021-05-05 23:00:00,3.867,73.63,0.145,624.557
13725,2021-05-05 23:15:00,3.863,72.01,0.898,624.504
13726,2021-05-05 23:30:00,3.774,72.74,0.955,624.451
13727,2021-05-05 23:45:00,3.593,76.93,1.077,624.398
13728,2021-05-06 00:00:00,3.458,74.39,0.516,624.344
13729,2021-05-06 00:15:00,3.365,79.86,0.309,624.34
13730,2021-05-06 00:30:00,3.134,80.1,0.504,624.335
13731,2021-05-06 00:45:00,2.913,79.44,1.702,624.33
13732,2021-05-06 01:00:00,2.746,80.4,0.435,624.325
13733,2021-05-06 01:15:00,2.658,80.6,0.203,624.266
13734,2021-05-06 01:30:00,2.668,81.7,0.879,624.207
13735,2021-05-06 01:45:00,2.372,81.8,0.22,624.149
13736,2021-05-06 02:00:00,2.488,82.2,0.345,624.09
13737,2021-05-06 02:15:00,2.476,83.7,0.035,624.087
13738,2021-05-06 02:30:00,2.318,78.21,0.1,624.084
13739,2021-05-06 02:45:00,2.601,73.65,0.443,624.081
13740,2021-05-06 03:00:00,2.813,73.68,0.374,624.078
13741,2021-05-06 03:15:00,2.727,71.17,0.58,624.072
13742,2021-05-06 03:30:00,2.796,70.87,1.016,624.066
13743,2021-05-06 03:45:00,2.726,70.25,1.161,624.061
13744,2021-05-06 04:00:00,2.695,66.95,1.307,624.055
13745,2021-05-06 04:15:00,2.408,57.78,2.037,624.144
13746,2021-05-06 04:30:00,2.509,55.36,2.308,624.234
13747,2021-05-06 04:45:00,2.431,69.46,1.411,624.323
13748,2021-05-06 05:00:00,2.153,71.8,0.41,624.413
13749,2021-05-06 05:15:00,1.767,73.19,0.214,624.511
13750,2021-05-06 05:30:00,2.069,58.03,1.128,624.609
13751,2021-05-06 05:45:00,1.944,55.3,2.246,624.706
13752,2021-05-06 06:00:00,1.901,56.09,2.646,624.804
13753,2021-05-06 06:15:00,1.793,56.03,2.967,624.963
13754,2021-05-06 06:30:00,2.028,56.1,1.866,625.123
13755,2021-05-06 06:45:00,2.165,57.75,2.005,625.282
13756,2021-05-06 07:00:00,2.08,50.77,1.867,625.442
13757,2021-05-06 07:15:00,2.195,66.5,2.244,625.45
13758,2021-05-06 07:30:00,2.69,55.91,1.061,625.458
13759,2021-05-06 07:45:00,3.148,49.31,1.669,625.467
13760,2021-05-06 08:00:00,3.676,57.61,1.273,625.475
13761,2021-05-06 08:15:00,4.567,54.75,0.586,625.435
13762,2021-05-06 08:30:00,4.315,59.85,2.034,625.395
13763,2021-05-06 08:45:00,4.481,54.05,1.882,625.355
13764,2021-05-06 09:00:00,4.703,54.41,1.542,625.315
13765,2021-05-06 09:15:00,4.813,47.79,2.239,625.404
13766,2021-05-06 09:30:00,5.141,46.67,2.677,625.492
13767,2021-05-06 09:45:00,5.291,37.62,3.949,625.581
13768,2021-05-06 10:00:00,5.81,33.73,3.636,625.67
13769,2021-05-06 10:15:00,5.73,34.79,2.466,625.6
13770,2021-05-06 10:30:00,5.84,33.88,2.365,625.531
13771,2021-05-06 10:45:00,6.31,32.95,2.408,625.461
13772,2021-05-06 11:00:00,6.735,32.2,2.317,625.392
13773,2021-05-06 11:15:00,7.121,30.82,3.47,625.29
13774,2021-05-06 11:30:00,7.174,34.02,1.669,625.189
13775,2021-05-06 11:45:00,8.18,29.76,1.516,625.087
13776,2021-05-06 12:00:00,9.07,26.12,1.358,624.986
13777,2021-05-06 12:15:00,8.8,25.66,2.463,624.823
13778,2021-05-06 12:30:00,9.12,22.91,2.512,624.661
13779,2021-05-06 12:45:00,9.56,22.61,3.166,624.499
13780,2021-05-06 13:00:00,9.84,22.06,4.651,624.337
13781,2021-05-06 13:15:00,9.14,22.1,4.292,624.231
13782,2021-05-06 13:30:00,9.57,20.51,3.91,624.124
13783,2021-05-06 13:45:00,9.36,21.23,2.19,624.018
13784,2021-05-06 14:00:00,10.41,21.34,2.68,623.912
13785,2021-05-06 14:15:00,10.59,23.73,3.117,623.777
13786,2021-05-06 14:30:00,10.75,20.44,3.05,623.642
13787,2021-05-06 14:45:00,10.5,19.58,2.537,623.508
13788,2021-05-06 15:00:00,10.27,21.31,4.753,623.373
13789,2021-05-06 15:15:00,10.26,20.3,4.205,623.269
13790,2021-05-06 15:30:00,10.29,20.2,3.963,623.165
13791,2021-05-06 15:45:00,10.14,20.52,3.901,623.061
13792,2021-05-06 16:00:00,10.04,20.34,3.912,622.957
13793,2021-05-06 16:15:00,10.34,20.49,3.905,622.876
13794,2021-05-06 16:30:00,10.17,20.44,4.337,622.795
13795,2021-05-06 16:45:00,10.02,23.67,5.586,622.714
13796,2021-05-06 17:00:00,10.16,23.32,5.009,622.633
13797,2021-05-06 17:15:00,9.97,21.56,4.066,622.625
13798,2021-05-06 17:30:00,9.99,20.07,3.857,622.618
13799,2021-05-06 17:45:00,10.49,20.29,2.403,622.61
13800,2021-05-06 18:00:00,10.3,17.91,3.008,622.602
13801,2021-05-06 18:15:00,10.11,17.28,2.692,622.692
13802,2021-05-06 18:30:00,9.92,17.66,2.007,622.781
13803,2021-05-06 18:45:00,9.79,17.48,2.814,622.871
13804,2021-05-06 19:00:00,9.69,18.17,2.957,622.96
13805,2021-05-06 19:15:00,9.5,18.58,3.785,623.05
13806,2021-05-06 19:30:00,9.14,20.65,4.152,623.14
13807,2021-05-06 19:45:00,8.89,22.99,3.761,623.23
13808,2021-05-06 20:00:00,8.4,23.54,4.193,623.32
13809,2021-05-06 20:15:00,8.39,23.97,2.998,623.32
13810,2021-05-06 20:30:00,8.23,23.34,3.635,623.319
13811,2021-05-06 20:45:00,8.07,25.34,3.601,623.319
13812,2021-05-06 21:00:00,7.797,28.03,4.298,623.319
13813,2021-05-06 21:15:00,7.652,27.18,3.766,623.509
13814,2021-05-06 21:30:00,7.78,27.59,2.023,623.699
13815,2021-05-06 21:45:00,7.632,26.33,1.523,623.888
13816,2021-05-06 22:00:00,7.813,29.03,1.757,624.078
13817,2021-05-06 22:15:00,7.33,30.14,0.699,624.077
13818,2021-05-06 22:30:00,7.184,29.07,0.941,624.076
13819,2021-05-06 22:45:00,6.91,32.55,3.023,624.076
13820,2021-05-06 23:00:00,6.591,30.73,3.537,624.075
13821,2021-05-06 23:15:00,6.589,31.78,3.254,623.98
13822,2021-05-06 23:30:00,6.732,31.07,1.457,623.886
13823,2021-05-06 23:45:00,6.662,30.96,1.128,623.791
13824,2021-05-07 00:00:00,6.529,31.37,2.317,623.696
13825,2021-05-07 00:15:00,6.356,32.93,2.203,623.704
13826,2021-05-07 00:30:00,6.103,33.14,0.732,623.712
13827,2021-05-07 00:45:00,5.902,34.64,0.801,623.72
13828,2021-05-07 01:00:00,5.775,35.63,1.571,623.728
13829,2021-05-07 01:15:00,5.673,32.66,1.017,623.659
13830,2021-05-07 01:30:00,5.51,37.11,1.246,623.591
13831,2021-05-07 01:45:00,5.401,36.15,1.303,623.522
13832,2021-05-07 02:00:00,5.42,33.56,2.046,623.454
13833,2021-05-07 02:15:00,5.334,34.42,1.773,623.438
13834,2021-05-07 02:30:00,5.099,39.07,0.239,623.422
13835,2021-05-07 02:45:00,4.749,37.47,0.234,623.406
13836,2021-05-07 03:00:00,4.652,40.94,0.433,623.39
13837,2021-05-07 03:15:00,4.389,40.72,0.482,623.348
13838,2021-05-07 03:30:00,4.467,40.07,1.392,623.306
13839,2021-05-07 03:45:00,4.348,41.95,1.879,623.264
13840,2021-05-07 04:00:00,4.297,41.95,1.676,623.222
13841,2021-05-07 04:15:00,4.19,40.47,1.18,623.267
13842,2021-05-07 04:30:00,3.916,46.31,0.408,623.312
13843,2021-05-07 04:45:00,3.597,45.19,0.276,623.357
13844,2021-05-07 05:00:00,3.717,41.2,1.978,623.402
13845,2021-05-07 05:15:00,3.509,42.3,0.888,623.534
13846,2021-05-07 05:30:00,3.36,41.74,0.645,623.666
13847,2021-05-07 05:45:00,3.438,43.77,1.49,623.798
13848,2021-05-07 06:00:00,3.39,42.69,2.3,623.93
13849,2021-05-07 06:15:00,3.767,43.46,2.148,623.968
13850,2021-05-07 06:30:00,4.031,48.07,1.09,624.005
13851,2021-05-07 06:45:00,3.947,43.4,1.511,624.042
13852,2021-05-07 07:00:00,3.955,42.45,1.192,624.079
13853,2021-05-07 07:15:00,4.183,41.83,0.993,624.169
13854,2021-05-07 07:30:00,4.239,40.94,1.95,624.258
13855,2021-05-07 07:45:00,4.465,39.98,1.087,624.348
13856,2021-05-07 08:00:00,4.686,39.77,0.637,624.437
13857,2021-05-07 08:15:00,4.643,40.28,1.457,624.483
13858,2021-05-07 08:30:00,4.61,41.19,1.63,624.528
13859,2021-05-07 08:45:00,4.86,40.34,1.168,624.574
13860,2021-05-07 09:00:00,5.457,38.28,1.434,624.619
13861,2021-05-07 09:15:00,5.274,38.2,1.641,624.622
13862,2021-05-07 09:30:00,5.667,38.5,1.293,624.625
13863,2021-05-07 09:45:00,5.53,37.67,1.204,624.628
13864,2021-05-07 10:00:00,6.152,38.71,2.682,624.631
13865,2021-05-07 10:15:00,5.523,39.06,3.275,624.613
13866,2021-05-07 10:30:00,5.539,38.54,2.582,624.595
13867,2021-05-07 10:45:00,5.995,39.71,1.053,624.577
13868,2021-05-07 11:00:00,5.818,40.9,3.288,624.558
13869,2021-05-07 11:15:00,5.871,39.56,2.874,624.385
13870,2021-05-07 11:30:00,6.086,38.87,2.594,624.211
13871,2021-05-07 11:45:00,6.751,35.88,2.251,624.038
13872,2021-05-07 12:00:00,7.521,37.89,2.019,623.864
13873,2021-05-07 12:15:00,8.05,36.75,2.548,623.798
13874,2021-05-07 12:30:00,8.74,33.4,1.483,623.732
13875,2021-05-07 12:45:00,7.618,34.68,4.297,623.666
13876,2021-05-07 13:00:00,7.268,36.61,5.047,623.6
13877,2021-05-07 13:15:00,6.637,43.44,3.88,623.779
13878,2021-05-07 13:30:00,5.758,46.79,3.351,623.958
13879,2021-05-07 13:45:00,5.296,51.15,3.702,624.136
13880,2021-05-07 14:00:00,4.944,55.62,2.926,624.315
13881,2021-05-07 14:15:00,3.804,66.86,4.338,624.09
13882,2021-05-07 14:30:00,4.114,58.12,2.877,623.865
13883,2021-05-07 14:45:00,5.242,52.02,2.361,623.639
13884,2021-05-07 15:00:00,5.673,50.21,3.346,623.414
13885,2021-05-07 15:15:00,6.044,46.19,2.437,623.357
13886,2021-05-07 15:30:00,6.26,43.2,2.779,623.3
13887,2021-05-07 15:45:00,6.55,43.71,1.916,623.243
13888,2021-05-07 16:00:00,7.056,43.57,2.132,623.187
13889,2021-05-07 16:15:00,6.678,43.26,2.771,623.325
13890,2021-05-07 16:30:00,6.525,48.34,3.451,623.463
13891,2021-05-07 16:45:00,6.18,46.8,2.651,623.601
13892,2021-05-07 17:00:00,5.718,48.31,2.597,623.739
13893,2021-05-07 17:15:00,4.951,56.88,3.606,623.78
13894,2021-05-07 17:30:00,4.767,64.04,3.884,623.821
13895,2021-05-07 17:45:00,3.95,57.07,4.153,623.862
13896,2021-05-07 18:00:00,4.348,57.84,2.882,623.903
13897,2021-05-07 18:15:00,4.231,57.32,2.228,623.943
13898,2021-05-07 18:30:00,4.458,57.15,1.416,623.984
13899,2021-05-07 18:45:00,4.609,55.56,0.901,624.024
13900,2021-05-07 19:00:00,4.835,54.37,0.339,624.065
13901,2021-05-07 19:15:00,4.766,54.26,1.272,624.176
13902,2021-05-07 19:30:00,4.538,59.64,1.404,624.287
13903,2021-05-07 19:45:00,4.399,60.24,0.279,624.398
13904,2021-05-07 20:00:00,4.35,60.07,1.472,624.509
13905,2021-05-07 20:15:00,4.032,60.58,2.112,624.608
13906,2021-05-07 20:30:00,3.879,60.47,0.679,624.706
13907,2021-05-07 20:45:00,3.75,61.05,0.112,624.805
13908,2021-05-07 21:00:00,3.824,61.01,0.868,624.903
13909,2021-05-07 21:15:00,3.858,60.93,1.321,624.939
13910,2021-05-07 21:30:00,2.83,79.16,3.168,624.974
13911,2021-05-07 21:45:00,2.353,78.07,2.732,625.01
13912,2021-05-07 22:00:00,2.718,74.29,1.89,625.045
13913,2021-05-07 22:15:00,2.892,69.67,2.103,624.996
13914,2021-05-07 22:30:00,3.421,68.52,0.743,624.946
13915,2021-05-07 22:45:00,3.352,70.73,1.402,624.896
13916,2021-05-07 23:00:00,2.79,71.28,2.25,624.846
13917,2021-05-07 23:15:00,2.899,67.02,1.498,624.765
13918,2021-05-07 23:30:00,3.222,65.44,1.22,624.684
13919,2021-05-07 23:45:00,3.312,64.68,0.997,624.602
13920,2021-05-08 00:00:00,3.404,62.05,0.828,624.521
13921,2021-05-08 00:15:00,3.467,63.13,0.966,624.446
13922,2021-05-08 00:30:00,3.437,68.86,1.103,624.372
13923,2021-05-08 00:45:00,3.004,69.16,1.997,624.297
13924,2021-05-08 01:00:00,2.921,68.03,0.478,624.222
13925,2021-05-08 01:15:00,2.949,68.76,1.062,624.137
13926,2021-05-08 01:30:00,2.907,68.31,0.914,624.051
