,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
2020-12-25 11:30:00,-5.093713,33.29152,68.26479,1.09915,104.7,553.4977,193.6132
2020-12-25 12:00:00,-4.147881,30.99287,68.20556,1.150244,104.6,623.3466,196.8203
2020-12-25 12:30:00,-3.556425,28.71597,68.14671,1.46112,104.9,634.2748,198.7165
2020-12-25 13:00:00,-2.600185,26.89597,68.09481,1.134191,104.7,632.89,199.7375
2020-12-25 13:30:00,-1.496667,25.01444,68.02789,1.303944,104.8,612.7458,201.5707
2020-12-25 14:00:00,-1.170856,23.04122,67.98878,1.482276,104.8,515.0831,203.9777
2020-12-25 14:30:00,-1.234135,21.96638,67.9585,1.305806,104.7,389.3756,227.2209
2020-12-25 15:00:00,-0.07959358,19.53968,67.93261,1.037812,104.6,386.6023,215.3825
2020-12-25 15:30:00,0.1389668,17.28766,67.9053,1.225341,104.4,300.491,212.9631
2020-12-25 16:00:00,-0.4463484,16.67112,67.88465,1.273935,104.6,194.5947,225.9888
2020-12-25 16:30:00,-0.4083354,17.15751,67.86091,1.01424,104.5,138.6064,219.2938
2020-12-25 17:00:00,-0.8887399,17.27126,67.83846,1.148789,104.5,36.24664,209.6928
2020-12-25 17:30:00,-1.516625,17.73409,67.82537,1.61787,104.4,3.697431,213.2501
2020-12-25 18:00:00,-2.184067,18.9338,67.81834,1.054513,104.5,-4.994762,204.3688
2020-12-25 18:30:00,-2.317697,18.97416,67.8308,1.28667,104.7,-2.999045,214.8671
2020-12-25 19:00:00,-2.989016,19.42148,67.8498,0.8598623,104.6,-4.812326,198.9298
2020-12-25 19:30:00,-3.64992,20.95867,67.86199,1.19686,104.6,-3.332957,197.8227
2020-12-25 20:00:00,-3.487136,21.54542,67.87192,1.639295,104.6,-3.63545,202.7144
2020-12-25 20:30:00,-3.829322,21.79469,67.892,0.6621318,104.5,-2.387439,222.7055
2020-12-25 21:00:00,-4.104844,22.03603,67.91161,0.7015732,104.5,-2.573473,208.5424
2020-12-25 21:30:00,-4.537377,22.61836,67.91928,0.3417494,104.6,-3.048128,191.5806
2020-12-25 22:00:00,-4.892095,22.77504,67.91835,0.7034214,104.5,-1.739607,188.6759
2020-12-25 22:30:00,-5.056139,23.12211,67.91219,0.6658677,104.5,-2.155634,186.4561
2020-12-25 23:00:00,-6.088983,24.12632,67.90319,0.3840409,104.5,-3.036422,185.1868
2020-12-25 23:30:00,-6.171144,24.98258,67.89111,1.110624,104.4,-1.483044,184.223
2020-12-26 00:00:00,-6.698765,25.79867,67.89165,0.7386468,104.5,-3.493295,183.3908
2020-12-26 00:30:00,-7.187069,27.18087,67.88922,0.7127863,104.4,-2.568895,182.1106
2020-12-26 01:00:00,,,,,,,
2020-12-26 01:30:00,-7.775927,28.84881,67.87996,1.019715,104.3,-3.112996,181.0587
2020-12-26 02:00:00,-7.598431,28.97667,67.87236,0.7111951,104.4,-2.467688,180.7141
2020-12-26 02:30:00,-7.907104,29.57862,67.87193,0.8974885,104.4,-2.054945,180.0163
2020-12-26 03:00:00,-8.493544,31.91382,67.86448,1.460929,104.4,-3.004071,179.3654
2020-12-26 03:30:00,-9.468019,35.02064,67.86733,0.6984394,104.4,-3.170455,177.9146
2020-12-26 04:00:00,-9.387289,35.20926,67.85251,0.5325041,104.5,-1.577843,177.3565
2020-12-26 04:30:00,-9.828266,35.66401,67.84357,0.4936039,104.4,-1.804332,176.588
2020-12-26 05:00:00,-10.26183,36.84349,67.83886,0.6195578,104.4,-2.089262,175.8298
2020-12-26 05:30:00,-11.20366,38.92044,67.84682,0.6974113,104.5,-2.001901,174.8281
2020-12-26 06:00:00,-11.01707,38.40679,67.85755,0.4356509,104.6,-1.642982,174.7217
2020-12-26 06:30:00,-11.01769,38.06787,67.87523,0.598951,104.5,-1.152012,174.4009
2020-12-26 07:00:00,-11.28525,38.44654,67.8842,0.5617243,104.5,-1.065673,173.6769
2020-12-26 07:30:00,-11.2407,38.18316,67.90231,0.5541062,104.5,0.9334706,173.2905
2020-12-26 08:00:00,-11.24841,38.71267,67.90833,0.6110527,104.4,43.69553,173.1932
2020-12-26 08:30:00,-10.01902,37.5171,67.92382,0.4965676,104.3,138.3372,175.3085
2020-12-26 09:00:00,-9.048484,35.15799,67.94288,0.5447789,104.2,237.426,178.3793
2020-12-26 09:30:00,-7.96816,33.34863,67.97665,0.6402705,104.3,334.81,181.6143
2020-12-26 10:00:00,-7.456507,32.79412,68.00245,0.7432825,104.6,422.6151,184.5746
2020-12-26 10:30:00,-6.762265,30.88112,68.00415,0.9559842,104.5,497.9042,187.6301
2020-12-26 11:00:00,-5.697357,29.55307,67.97121,0.9764685,104.5,509.1111,188.7674
2020-12-26 11:30:00,-4.377364,26.94973,67.92948,1.092478,104.8,563.1168,193.1833
2020-12-26 12:00:00,-3.492656,25.13807,67.88899,1.160378,104.6,633.9565,196.6821
2020-12-26 12:30:00,-2.813949,23.90565,67.843,1.113948,104.8,645.028,199.3396
2020-12-26 13:00:00,-1.798998,22.00569,67.80009,1.348027,127.2,640.0683,201.7812
2020-12-26 13:30:00,-1.085815,20.83224,67.7487,1.510477,104.9,619.1179,203.4467
2020-12-26 14:00:00,-0.1987629,19.46072,67.71073,1.714574,105.1,582.3073,204.6512
2020-12-26 14:30:00,0.2453151,19.11806,67.67065,1.390374,104.7,525.782,205.1637
2020-12-26 15:00:00,0.8194696,18.2586,67.63023,1.517984,104.6,453.8959,205.6519
2020-12-26 15:30:00,0.7985803,17.57573,67.61237,1.701817,104.6,371.2899,204.3884
2020-12-26 16:00:00,0.945033,17.46452,67.59631,1.673152,104.6,276.3769,203.5952
2020-12-26 16:30:00,0.9163796,17.41749,67.57661,1.61763,105,176.0862,201.9169
2020-12-26 17:00:00,-0.2488573,17.74224,67.56179,1.272252,112.6,20.91596,198.0802
2020-12-26 17:30:00,-1.043327,18.08404,67.55169,0.7933764,126.4,-0.9896084,195.0654
2020-12-26 18:00:00,-1.784492,18.89025,67.5704,0.9094827,104.1,-4.422042,193.2889
2020-12-26 18:30:00,-1.484647,18.88702,67.58885,1.154542,104,-3.669394,193.2112
2020-12-26 19:00:00,-2.619594,19.92849,67.6077,0.6945917,104.1,-4.73387,191.8673
2020-12-26 19:30:00,-2.957615,20.72379,67.6159,1.542642,104,-3.262156,190.7648
2020-12-26 20:00:00,-3.226423,20.81595,67.63215,1.190372,104,-4.154903,190.094
2020-12-26 20:30:00,-3.167815,20.9577,67.65117,0.8953019,104.2,-3.186504,189.3335
2020-12-26 21:00:00,-3.764735,21.675,67.66735,0.8479273,104.3,-3.474987,188.5674
2020-12-26 21:30:00,-3.992505,22.1067,67.66931,0.8436271,104.2,-2.71198,188.2809
2020-12-26 22:00:00,-4.831378,23.27181,67.6695,0.6973029,104.2,-2.914861,187.1275
2020-12-26 22:30:00,-4.879754,23.45918,67.66895,0.41941,104.3,-2.203202,186.6504
2020-12-26 23:00:00,-5.111727,23.90729,67.66954,0.5323655,104,-0.6736757,185.51
2020-12-26 23:30:00,-5.499309,23.98819,67.65456,0.7410707,104,-2.748698,184.7071
2020-12-27 00:00:00,-6.682607,26.05365,67.65379,1.008499,104,-2.860698,183.0379
2020-12-27 00:30:00,-6.962427,26.81565,67.63735,1.215039,103.9,-2.621138,181.9698
2020-12-27 01:00:00,-7.426082,27.53688,67.60647,1.129698,104,-3.689264,181.0463
2020-12-27 01:30:00,-7.656458,28.24659,67.58762,0.8826714,104.1,-2.721091,179.6118
2020-12-27 02:00:00,-7.969609,28.85269,67.56368,0.9420308,104.1,-2.498103,178.6826
2020-12-27 02:30:00,-8.123915,29.0141,67.54781,1.20194,104,-2.610952,178.1597
2020-12-27 03:00:00,-8.447245,29.38612,67.5377,0.7943006,103.9,-3.420881,177.2115
2020-12-27 03:30:00,-9.120176,31.34994,67.51845,1.146123,104.2,-2.404797,176.1528
2020-12-27 04:00:00,-8.870282,30.69606,67.50318,0.5586448,104,-2.20448,175.7707
2020-12-27 04:30:00,-9.312324,31.55394,67.48316,0.8403972,104.2,-1.992348,174.6976
2020-12-27 05:00:00,-9.673647,32.23824,67.47384,0.7749459,104.1,-2.72046,173.6664
2020-12-27 05:30:00,-11.27994,35.70981,67.46748,1.010129,104.1,-3.126939,171.9989
2020-12-27 06:00:00,-11.60927,36.76584,67.46561,0.9360008,103.9,-2.636224,171.0008
2020-12-27 06:30:00,-10.83666,35.79429,67.4684,0.6972189,104,-1.502692,171.1279
2020-12-27 07:00:00,-11.18549,35.49553,67.46185,0.644239,104.1,-2.271315,170.4323
2020-12-27 07:30:00,-12.0343,38.01805,67.4669,0.6763921,104.2,0.9818064,168.7328
2020-12-27 08:00:00,,,,,,,
2020-12-27 08:30:00,-11.21737,38.13171,67.46073,0.6314834,103.7,161.1508,170.3953
2020-12-27 09:00:00,-10.43276,36.72518,67.45352,0.6673326,104,248.7955,173.0689
2020-12-27 09:30:00,-8.980037,33.41414,67.46202,0.6732047,103.9,343.736,177.3361
2020-12-27 10:00:00,-7.906711,31.65637,67.4595,0.770404,104.2,438.5979,182.7734
2020-12-27 10:30:00,-7.174556,30.26012,67.44205,0.9959847,104.2,508.9395,187.4293
2020-12-27 11:00:00,-6.147249,28.99462,67.39957,1.09436,104.3,512.3077,187.6716
2020-12-27 11:30:00,-4.51615,26.47162,67.34129,0.9521931,104.1,569.027,187.2701
2020-12-27 12:00:00,-3.27495,23.96223,67.26099,1.040375,104.4,636.499,191.1275
2020-12-27 12:30:00,-2.017332,21.7994,67.1827,1.049025,104.3,648.9867,194.5254
2020-12-27 13:00:00,-1.100665,18.52214,67.10503,1.034823,104.8,632.3768,197.7369
2020-12-27 13:30:00,-0.1027055,15.8192,67.03534,1.470988,104.4,669.5265,206.6186
2020-12-27 14:00:00,0.6249316,13.85789,66.96799,1.145895,104.7,509.4428,211.6574
2020-12-27 14:30:00,0.9448501,12.94629,66.9097,1.382213,104.5,409.9357,221.5105
2020-12-27 15:00:00,0.7314495,12.46083,66.85712,1.086481,104.4,229.6311,231.476
2020-12-27 15:30:00,0.9447148,11.76213,66.81712,0.933525,104.3,176.61,243.1243
2020-12-27 16:00:00,0.9176046,11.13589,66.7871,0.9935423,104.3,95.29166,247.1192
2020-12-27 16:30:00,1.050064,10.13899,66.75918,1.218683,104.2,51.43575,248.5878
2020-12-27 17:00:00,0.7702211,10.22839,66.75066,1.174778,104.2,17.09154,250.2191
2020-12-27 17:30:00,0.2861878,10.59504,66.74214,0.6359606,104.3,-0.04456859,251.462
2020-12-27 18:00:00,0.5355664,10.35848,66.74286,1.569217,104.2,-1.762954,252.6679
2020-12-27 18:30:00,0.4252507,9.998374,66.75236,0.764006,104.1,-2.614113,254.2887
2020-12-27 19:00:00,-0.4530875,11.64751,66.77136,1.881004,104.2,-2.256063,255.5402
2020-12-27 19:30:00,-0.09923451,13.43022,66.79427,3.271256,104.2,-2.37157,256.0378
2020-12-27 20:00:00,-0.7327113,15.67575,66.82263,3.219075,104.3,-3.022495,251.6511
2020-12-27 20:30:00,-1.377241,17.57215,66.84835,1.92403,104.1,-2.932508,248.418
2020-12-27 21:00:00,-2.002558,19.03419,66.8734,2.365284,104.1,-3.166389,244.6726
2020-12-27 21:30:00,-2.300753,19.38221,66.89429,0.8694724,104.1,-2.686855,243.9826
2020-12-27 22:00:00,-2.919693,20.86751,66.90708,1.493155,104.1,-2.290088,241.6348
2020-12-27 22:30:00,-3.345719,21.65056,66.89563,1.009906,104.1,-3.092701,235.9576
2020-12-27 23:00:00,-3.602072,22.2629,66.85966,1.144111,104.1,-1.878933,233.9976
2020-12-27 23:30:00,-3.954648,22.76098,66.83031,1.27237,104,-1.85102,239.7115
2020-12-28 00:00:00,-3.64678,22.63087,66.80458,1.347406,104,-2.121746,244.7307
2020-12-28 00:30:00,-4.014271,23.38612,66.7798,0.6472049,104.1,-1.753967,244.1071
2020-12-28 01:00:00,-4.173082,23.52805,66.7492,0.7353446,104,-1.129004,245.3858
2020-12-28 01:30:00,-4.534132,24.12921,66.71973,1.084419,104.1,-1.579736,244.7262
2020-12-28 02:00:00,-4.848678,25.15271,66.74346,1.515764,103.9,-1.230835,249.2968
2020-12-28 02:30:00,-4.745656,24.623,66.75598,1.040215,104,-1.683872,248.6119
2020-12-28 03:00:00,-5.433852,27.58644,66.76135,0.5834895,104,-1.880709,243.7771
2020-12-28 03:30:00,-5.635145,29.09352,66.75082,0.636068,104,-1.550142,239.9203
2020-12-28 04:00:00,-5.241117,28.05825,66.74182,1.905336,103.9,-1.242349,241.1113
2020-12-28 04:30:00,-5.349883,27.73554,66.7196,0.8152595,104,-1.697902,239.8088
2020-12-28 05:00:00,-5.594004,28.5918,66.72453,1.218583,103.9,-1.240472,242.8909
2020-12-28 05:30:00,-5.887355,29.41116,66.75561,1.409302,104,-1.557248,246.5027
2020-12-28 06:00:00,-5.911091,30.3999,66.78813,1.900783,104,-1.473846,246.2778
2020-12-28 06:30:00,-6.152771,31.32979,66.81563,0.7612187,104.1,-1.694856,242.2843
2020-12-28 07:00:00,-6.16387,31.6378,66.8357,0.8996748,104.1,-1.208723,240.3108
2020-12-28 07:30:00,-6.004369,31.97413,66.86349,1.001149,104.1,-0.4280209,243.0767
2020-12-28 08:00:00,-6.362112,33.2755,66.88759,1.292038,104,7.561207,234.9813
2020-12-28 08:30:00,-6.048752,31.98358,66.92967,0.9814665,103.9,26.74665,231.4249
2020-12-28 09:00:00,-6.260552,34.05558,66.97623,1.718342,104,32.81479,244.1082
2020-12-28 09:30:00,-6.059328,34.608,67.01502,1.016623,103.9,42.2192,261.6684
2020-12-28 10:00:00,-5.123425,32.86829,67.04881,2.663341,103.9,102.4655,261.5832
2020-12-28 10:30:00,-4.094813,31.44922,67.06607,1.766989,104.1,308.9099,241.3186
2020-12-28 11:00:00,-2.86837,31.82331,67.0544,2.977065,104.6,409.6452,226.4124
2020-12-28 11:30:00,-3.41356,32.53166,67.0647,3.544839,104.4,368.7388,230.3084
2020-12-28 12:00:00,-2.99501,31.98693,67.06623,3.758404,104.3,340.2923,242.6332
2020-12-28 12:30:00,-2.371185,30.02654,67.06628,3.981007,104.3,384.1851,257.7807
2020-12-28 13:00:00,-2.589837,32.70761,67.07686,4.265199,104.4,321.0146,265.9067
2020-12-28 13:30:00,,,,,,,
2020-12-28 14:00:00,,,,,,,
2020-12-28 14:30:00,,,,,,,
2020-12-28 15:00:00,,,,,,,
2020-12-28 15:30:00,,,,,,,
2020-12-28 16:00:00,,,,,,,
2020-12-28 16:30:00,,,,,,,
2020-12-28 17:00:00,,,,,,,
2020-12-28 17:30:00,,,,,,,
2020-12-28 18:00:00,,,,,,,
2020-12-28 18:30:00,,,,,,,
2020-12-28 19:00:00,,,,,,,
2020-12-28 19:30:00,,,,,,,
2020-12-28 20:00:00,,,,,,,
2020-12-28 20:30:00,,,,,,,
2020-12-28 21:00:00,,,,,,,
2020-12-28 21:30:00,,,,,,,
2020-12-28 22:00:00,,,,,,,
2020-12-28 22:30:00,,,,,,,
2020-12-28 23:00:00,,,,,,,
2020-12-28 23:30:00,,,,,,,
2020-12-29 00:00:00,,,,,,,
2020-12-29 00:30:00,,,,,,,
2020-12-29 01:00:00,,,,,,,
2020-12-29 01:30:00,,,,,,,
2020-12-29 02:00:00,,,,,,,
2020-12-29 02:30:00,,,,,,,
2020-12-29 03:00:00,,,,,,,
2020-12-29 03:30:00,,,,,,,
2020-12-29 04:00:00,,,,,,,
2020-12-29 04:30:00,,,,,,,
2020-12-29 05:00:00,,,,,,,
2020-12-29 05:30:00,,,,,,,
2020-12-29 06:00:00,,,,,,,
2020-12-29 06:30:00,,,,,,,
2020-12-29 07:00:00,,,,,,,
2020-12-29 07:30:00,,,,,,,
2020-12-29 08:00:00,,,,,,,
2020-12-29 08:30:00,,,,,,,
2020-12-29 09:00:00,,,,,,,
2020-12-29 09:30:00,,,,,,,
2020-12-29 10:00:00,,,,,,,
2020-12-29 10:30:00,,,,,,,
2020-12-29 11:00:00,,,,,,,
2020-12-29 11:30:00,,,,,,,
2020-12-29 12:00:00,,,,,,,
2020-12-29 12:30:00,,,,,,,
2020-12-29 13:00:00,,,,,,,
2020-12-29 13:30:00,,,,,,,
2020-12-29 14:00:00,,,,,,,
2020-12-29 14:30:00,,,,,,,
2020-12-29 15:00:00,,,,,,,
2020-12-29 15:30:00,,,,,,,
2020-12-29 16:00:00,,,,,,,
2020-12-29 16:30:00,,,,,,,
2020-12-29 17:00:00,,,,,,,
2020-12-29 17:30:00,,,,,,,
2020-12-29 18:00:00,,,,,,,
2020-12-29 18:30:00,,,,,,,
2020-12-29 19:00:00,,,,,,,
2020-12-29 19:30:00,,,,,,,
2020-12-29 20:00:00,,,,,,,
2020-12-29 20:30:00,,,,,,,
2020-12-29 21:00:00,,,,,,,
2020-12-29 21:30:00,,,,,,,
2020-12-29 22:00:00,,,,,,,
2020-12-29 22:30:00,,,,,,,
2020-12-29 23:00:00,,,,,,,
2020-12-29 23:30:00,,,,,,,
2020-12-30 00:00:00,,,,,,,
2020-12-30 00:30:00,,,,,,,
2020-12-30 01:00:00,,,,,,,
2020-12-30 01:30:00,,,,,,,
2020-12-30 02:00:00,,,,,,,
2020-12-30 02:30:00,,,,,,,
2020-12-30 03:00:00,,,,,,,
2020-12-30 03:30:00,,,,,,,
2020-12-30 04:00:00,,,,,,,
2020-12-30 04:30:00,,,,,,,
2020-12-30 05:00:00,,,,,,,
2020-12-30 05:30:00,,,,,,,
2020-12-30 06:00:00,,,,,,,
2020-12-30 06:30:00,,,,,,,
2020-12-30 07:00:00,,,,,,,
2020-12-30 07:30:00,,,,,,,
2020-12-30 08:00:00,,,,,,,
2020-12-30 08:30:00,,,,,,,
2020-12-30 09:00:00,,,,,,,
2020-12-30 09:30:00,,,,,,,
2020-12-30 10:00:00,,,,,,,
2020-12-30 10:30:00,,,,,,,
2020-12-30 11:00:00,,,,,,,
2020-12-30 11:30:00,,,,,,,
2020-12-30 12:00:00,,,,,,,
2020-12-30 12:30:00,,,,,,,
2020-12-30 13:00:00,,,,,,,
2020-12-30 13:30:00,,,,,,,
2020-12-30 14:00:00,,,,,,,
2020-12-30 14:30:00,,,,,,,
2020-12-30 15:00:00,,,,,,,
2020-12-30 15:30:00,,,,,,,
2020-12-30 16:00:00,,,,,,,
2020-12-30 16:30:00,,,,,,,
2020-12-30 17:00:00,,,,,,,
2020-12-30 17:30:00,,,,,,,
2020-12-30 18:00:00,,,,,,,
2020-12-30 18:30:00,,,,,,,
2020-12-30 19:00:00,,,,,,,
2020-12-30 19:30:00,,,,,,,
2020-12-30 20:00:00,,,,,,,
2020-12-30 20:30:00,,,,,,,
2020-12-30 21:00:00,,,,,,,
2020-12-30 21:30:00,,,,,,,
2020-12-30 22:00:00,,,,,,,
2020-12-30 22:30:00,,,,,,,
2020-12-30 23:00:00,,,,,,,
2020-12-30 23:30:00,,,,,,,
2020-12-31 00:00:00,,,,,,,
2020-12-31 00:30:00,,,,,,,
2020-12-31 01:00:00,,,,,,,
2020-12-31 01:30:00,,,,,,,
2020-12-31 02:00:00,,,,,,,
2020-12-31 02:30:00,,,,,,,
2020-12-31 03:00:00,,,,,,,
2020-12-31 03:30:00,,,,,,,
2020-12-31 04:00:00,,,,,,,
2020-12-31 04:30:00,,,,,,,
2020-12-31 05:00:00,,,,,,,
2020-12-31 05:30:00,,,,,,,
2020-12-31 06:00:00,,,,,,,
2020-12-31 06:30:00,,,,,,,
2020-12-31 07:00:00,,,,,,,
2020-12-31 07:30:00,,,,,,,
2020-12-31 08:00:00,,,,,,,
2020-12-31 08:30:00,,,,,,,
2020-12-31 09:00:00,,,,,,,
2020-12-31 09:30:00,,,,,,,
2020-12-31 10:00:00,,,,,,,
2020-12-31 10:30:00,,,,,,,
2020-12-31 11:00:00,,,,,,,
2020-12-31 11:30:00,,,,,,,
2020-12-31 12:00:00,,,,,,,
2020-12-31 12:30:00,,,,,,,
2020-12-31 13:00:00,,,,,,,
2020-12-31 13:30:00,,,,,,,
2020-12-31 14:00:00,,,,,,,
2020-12-31 14:30:00,,,,,,,
2020-12-31 15:00:00,,,,,,,
2020-12-31 15:30:00,,,,,,,
2020-12-31 16:00:00,,,,,,,
2020-12-31 16:30:00,,,,,,,
2020-12-31 17:00:00,,,,,,,
2020-12-31 17:30:00,,,,,,,
2020-12-31 18:00:00,,,,,,,
2020-12-31 18:30:00,,,,,,,
2020-12-31 19:00:00,,,,,,,
2020-12-31 19:30:00,,,,,,,
2020-12-31 20:00:00,,,,,,,
2020-12-31 20:30:00,,,,,,,
2020-12-31 21:00:00,,,,,,,
2020-12-31 21:30:00,,,,,,,
2020-12-31 22:00:00,,,,,,,
2020-12-31 22:30:00,,,,,,,
2020-12-31 23:00:00,,,,,,,
2020-12-31 23:30:00,,,,,,,
2021-01-01 00:00:00,,,,,,,
2021-01-01 00:30:00,,,,,,,
2021-01-01 01:00:00,,,,,,,
2021-01-01 01:30:00,,,,,,,
2021-01-01 02:00:00,,,,,,,
2021-01-01 02:30:00,,,,,,,
2021-01-01 03:00:00,,,,,,,
2021-01-01 03:30:00,,,,,,,
2021-01-01 04:00:00,,,,,,,
2021-01-01 04:30:00,,,,,,,
2021-01-01 05:00:00,,,,,,,
2021-01-01 05:30:00,,,,,,,
2021-01-01 06:00:00,,,,,,,
2021-01-01 06:30:00,,,,,,,
2021-01-01 07:00:00,,,,,,,
2021-01-01 07:30:00,,,,,,,
2021-01-01 08:00:00,,,,,,,
2021-01-01 08:30:00,,,,,,,
2021-01-01 09:00:00,,,,,,,
2021-01-01 09:30:00,,,,,,,
2021-01-01 10:00:00,,,,,,,
2021-01-01 10:30:00,,,,,,,
2021-01-01 11:00:00,,,,,,,
2021-01-01 11:30:00,,,,,,,
2021-01-01 12:00:00,,,,,,,
2021-01-01 12:30:00,,,,,,,
2021-01-01 13:00:00,,,,,,,
2021-01-01 13:30:00,,,,,,,
2021-01-01 14:00:00,,,,,,,
2021-01-01 14:30:00,,,,,,,
2021-01-01 15:00:00,,,,,,,
2021-01-01 15:30:00,,,,,,,
2021-01-01 16:00:00,,,,,,,
2021-01-01 16:30:00,,,,,,,
2021-01-01 17:00:00,,,,,,,
2021-01-01 17:30:00,,,,,,,
2021-01-01 18:00:00,,,,,,,
2021-01-01 18:30:00,,,,,,,
2021-01-01 19:00:00,,,,,,,
2021-01-01 19:30:00,,,,,,,
2021-01-01 20:00:00,,,,,,,
2021-01-01 20:30:00,,,,,,,
2021-01-01 21:00:00,,,,,,,
2021-01-01 21:30:00,,,,,,,
2021-01-01 22:00:00,,,,,,,
2021-01-01 22:30:00,,,,,,,
2021-01-01 23:00:00,,,,,,,
2021-01-01 23:30:00,,,,,,,
2021-01-02 00:00:00,,,,,,,
2021-01-02 00:30:00,,,,,,,
2021-01-02 01:00:00,,,,,,,
2021-01-02 01:30:00,,,,,,,
2021-01-02 02:00:00,,,,,,,
2021-01-02 02:30:00,,,,,,,
2021-01-02 03:00:00,,,,,,,
2021-01-02 03:30:00,,,,,,,
2021-01-02 04:00:00,,,,,,,
2021-01-02 04:30:00,,,,,,,
2021-01-02 05:00:00,,,,,,,
2021-01-02 05:30:00,,,,,,,
2021-01-02 06:00:00,,,,,,,
2021-01-02 06:30:00,,,,,,,
2021-01-02 07:00:00,,,,,,,
2021-01-02 07:30:00,,,,,,,
2021-01-02 08:00:00,,,,,,,
2021-01-02 08:30:00,,,,,,,
2021-01-02 09:00:00,,,,,,,
2021-01-02 09:30:00,,,,,,,
2021-01-02 10:00:00,,,,,,,
2021-01-02 10:30:00,,,,,,,
2021-01-02 11:00:00,,,,,,,
2021-01-02 11:30:00,,,,,,,
2021-01-02 12:00:00,-6.748847,31.55838,68.29831,1.122318,,585.5494,211.8101
2021-01-02 12:30:00,-6.344253,30.02542,68.2507,1.04339,,348.1485,235.4916
2021-01-02 13:00:00,-6.093565,29.46321,68.23843,1.577234,,296.0146,238.4684
2021-01-02 13:30:00,-5.69742,29.12786,68.20679,1.3281,,293.5288,232.557
2021-01-02 14:00:00,-5.315227,28.77684,68.19461,0.7981582,,333.762,246.3978
2021-01-02 14:30:00,-4.228493,26.92045,68.15366,1.163496,,416.692,237.0891
2021-01-02 15:00:00,-4.124579,25.87391,68.13326,1.344154,,280.6505,241.7165
2021-01-02 15:30:00,-3.321228,25.17395,68.12507,1.125516,,309.6613,236.4971
2021-01-02 16:00:00,-3.056136,24.31522,68.09801,1.315237,,212.0896,208.4268
2021-01-02 16:30:00,-3.364177,24.57789,68.07132,1.042247,,136.7895,204.6801
2021-01-02 17:00:00,-4.034585,25.48394,68.04379,0.6612011,,42.29517,202.0988
2021-01-02 17:30:00,-4.622599,26.2291,68.03687,0.5516598,,3.731988,211.858
2021-01-02 18:00:00,-5.064899,26.89517,68.04965,0.4746623,,-2.47299,217.4615
2021-01-02 18:30:00,-5.003855,26.8147,68.0574,0.4929267,,-1.193443,225.7271
2021-01-02 19:00:00,-5.030502,26.41803,68.05019,0.6633722,,-2.072644,220.2441
2021-01-02 19:30:00,-5.581871,27.1565,68.04124,0.8494997,,-2.02735,215.9324
2021-01-02 20:00:00,-5.657286,27.32919,68.03475,0.8294395,,-1.546994,222.3133
2021-01-02 20:30:00,-5.516788,26.90591,68.04644,0.9880534,,-0.404338,250.5008
2021-01-02 21:00:00,-6.39785,28.58039,68.07159,0.5277266,,-1.763408,243.6364
2021-01-02 21:30:00,-6.66639,28.83794,68.08713,0.6978817,,-2.236529,226.4904
2021-01-02 22:00:00,-6.539718,29.47539,68.09305,1.252653,,-1.234939,228.3337
2021-01-02 22:30:00,-6.568873,29.32038,68.09072,1.00763,,-3.034539,214.6714
2021-01-02 23:00:00,-6.945386,30.53913,68.08385,0.6187829,,-2.752533,194.1301
2021-01-02 23:30:00,-7.404052,30.59885,68.06953,0.8618056,,-2.590935,195.2502
2021-01-03 00:00:00,-7.901499,31.71917,68.04774,0.704545,,-0.9147397,220.3682
2021-01-03 00:30:00,-7.509671,31.68287,68.04575,1.13321,,0.1350591,239.7283
2021-01-03 01:00:00,-8.18486,32.71935,68.05507,0.960286,,-3.218455,221.5071
2021-01-03 01:30:00,-8.681167,34.75986,68.04617,0.6144865,,-2.564137,205.7263
2021-01-03 02:00:00,-8.717329,35.07298,68.03382,0.6173966,,-1.951582,197.6874
2021-01-03 02:30:00,-7.990492,34.67958,68.05393,1.374676,,-1.228968,202.1915
2021-01-03 03:00:00,-8.683614,34.89782,68.05107,1.023533,,-2.744542,205.3603
2021-01-03 03:30:00,-9.272379,36.92735,68.057,1.167843,,-0.1188677,237.555
2021-01-03 04:00:00,-8.331716,35.3358,68.07281,1.17258,,0.6170107,258.2112
2021-01-03 04:30:00,-8.671919,35.75594,68.09317,0.6477484,,-1.050297,253.7645
2021-01-03 05:00:00,-9.214973,37.92174,68.0816,0.620303,,-1.586091,235.4656
2021-01-03 05:30:00,-9.128438,38.20692,68.07288,0.9894671,,-1.217584,228.9161
2021-01-03 06:00:00,-8.687565,37.16543,68.06917,0.6237791,,-0.6006702,239.4173
2021-01-03 06:30:00,-9.595636,39.54786,68.09003,0.6951117,,-1.996038,225.7977
2021-01-03 07:00:00,-9.562856,41.44088,68.12277,0.9126811,,-0.008339831,247.8605
2021-01-03 07:30:00,-9.874574,41.77709,68.14507,0.414978,,-1.931629,206.7579
2021-01-03 08:00:00,-10.65612,44.38978,68.13591,0.4930507,,6.938516,186.4894
2021-01-03 08:30:00,-9.232124,42.56638,68.18666,1.838492,,47.5207,193.8544
2021-01-03 09:00:00,-9.903625,43.4032,68.22523,1.330633,,168.0719,215.6238
2021-01-03 09:30:00,-7.652244,40.73264,68.23713,1.511539,,323.1407,203.3215
2021-01-03 10:00:00,-6.218153,38.98503,68.24691,1.465008,,400.881,196.0358
